DateTime,V,DIR,SLP,TP,RH
2018-08-04-20:00:00,3.83,93,1002.4,302.75,76
2018-08-04-21:00:00,3.7,98,1002.7,302.55,78
2018-08-04-22:00:00,3.78,124,1003,302.15,80
2018-08-04-23:00:00,2.95,89,1003.4,302.95,78
2018-08-05-00:00:00,2.05,87,1003.7,303.35,78
2018-08-05-01:00:00,3.01,112,1003.7,303.95,74
2018-08-05-02:00:00,3.21,84,1003.9,305.05,68
2018-08-05-03:00:00,4.73,66,1003.7,306.05,66
2018-08-05-04:00:00,3.44,126,1003,306.25,61
2018-08-05-05:00:00,3.34,108,1002.4,307.65,57
2018-08-05-06:00:00,4.2,73,1002.1,308.55,52
2018-08-05-07:00:00,4.51,126,1001.7,308.55,51
2018-08-05-08:00:00,7.64,151,1001.8,306.05,63
2018-08-05-09:00:00,6.67,146,1002.1,304.35,72
2018-08-05-10:00:00,4.3,170,1002.5,302.85,80
2018-08-05-11:00:00,4.13,119,1002.6,303.35,76
2018-08-05-12:00:00,3.98,108,1003.2,303.55,75
2018-08-05-13:00:00,4.7,109,1003.8,303.15,76
2018-08-05-14:00:00,4.54,117,1003.9,302.45,76
2018-08-05-15:00:00,3.92,144,1004.2,301.95,73
2018-08-05-16:00:00,3.63,141,1004.2,300.85,68
2018-08-05-17:00:00,2.81,112,1005,300.75,64
2018-08-05-18:00:00,2.99,80,1004,299.65,70
2018-08-05-19:00:00,2.19,63,1003.8,299.65,70
2018-08-05-20:00:00,3.46,297,1003.8,299.35,79
2018-08-05-21:00:00,5,320,1003.9,299.35,75
2018-08-05-22:00:00,4.69,327,1003.4,299.75,74
2018-08-05-23:00:00,2.98,175,1003.7,297.85,84
2018-08-06-00:00:00,3.42,261,1004.8,295.95,95
2018-08-06-01:00:00,3.56,348,1003.8,295.85,90
2018-08-06-02:00:00,5.56,305,1003.8,297.75,82
2018-08-06-03:00:00,4.4,315,1003.7,298.95,78
2018-08-06-04:00:00,2.23,269,1003.5,299.85,74
2018-08-06-05:00:00,2.8,55,1002.8,300.55,71
2018-08-06-06:00:00,2.89,82,1002.4,300.55,72
2018-08-06-07:00:00,3.45,61,1001.8,299.95,77
2018-08-06-08:00:00,2.91,63,1001.4,300.45,76
2018-08-06-09:00:00,2.2,204,1001.3,300.55,76
2018-08-06-10:00:00,3.06,290,1001,300.75,77
2018-08-06-11:00:00,2.41,298,1000.7,300.75,75
2018-08-06-12:00:00,1.92,321,1001.2,300.95,75
2018-08-06-13:00:00,4.47,327,1001.8,300.75,77
2018-08-06-14:00:00,3.26,6,1001.9,301.45,74
2018-08-06-15:00:00,2.28,352,1001.8,300.75,77
2018-08-06-16:00:00,2.82,3,1002,300.35,78
2018-08-06-17:00:00,3.23,19,1001.7,300.35,78
2018-08-06-18:00:00,3.73,9,1001.5,300.25,78
2018-08-06-19:00:00,3.37,2,1001.1,300.35,78
2018-08-06-20:00:00,3.06,359,1001.3,299.95,81
2018-08-06-21:00:00,3.05,7,1001.3,299.65,83
2018-08-06-22:00:00,2.97,30,1001.7,299.95,80
2018-08-06-23:00:00,3.31,59,1002.1,299.75,82
2018-08-07-00:00:00,4.7,44,1001.8,300.05,82
2018-08-07-01:00:00,1.94,60,1002,300.25,83
2018-08-07-02:00:00,1.29,144,1002.5,300.95,77
2018-08-07-03:00:00,2.82,59,1002.1,301.55,76
2018-08-07-04:00:00,2.65,176,1002,301.75,75
2018-08-07-05:00:00,2.67,126,1001.1,302.95,70
2018-08-07-06:00:00,2.81,37,1000.3,304.05,66
2018-08-07-07:00:00,1.47,49,1000.6,303.75,67
2018-08-07-08:00:00,1.2,62,1000,303.95,67
2018-08-07-09:00:00,2.28,73,1000,304.15,67
2018-08-07-10:00:00,2.72,103,999.8,304.05,68
2018-08-07-11:00:00,1.88,101,1000.4,303.85,69
2018-08-07-12:00:00,1.64,157,1001.2,303.45,71
2018-08-07-13:00:00,2.59,90,1001.7,303.65,72
2018-08-07-14:00:00,2.37,16,1002.2,302.55,80
2018-08-07-15:00:00,1.93,93,1001.4,302.65,79
2018-08-07-16:00:00,1.67,83,1001.8,301.95,85
2018-08-07-17:00:00,1.65,122,1001.8,301.55,88
2018-08-07-18:00:00,3.65,46,1001.5,301.05,89
2018-08-07-19:00:00,6.35,47,1001.5,300.55,84
2018-08-07-20:00:00,6.78,34,1001.6,300.25,84
2018-08-07-21:00:00,2.95,116,1002,299.75,88
2018-08-07-22:00:00,2.98,24,1002.4,300.05,86
2018-08-07-23:00:00,5.21,77,1002.3,299.85,88
2018-08-08-00:00:00,6.19,53,1003.7,297.75,96
2018-08-08-01:00:00,8.97,314,1005.2,297.55,95
2018-08-08-02:00:00,2.27,65,1004,297.05,88
2018-08-08-03:00:00,4.07,5,1003.7,298.75,84
2018-08-08-04:00:00,3.04,3,1004.3,299.45,84
2018-08-08-05:00:00,3.59,101,1004.7,300.05,84
2018-08-08-06:00:00,4.68,106,1003.8,300.75,77
2018-08-08-07:00:00,3.7,137,1004.1,300.75,80
2018-08-08-08:00:00,4.26,165,1004.3,300.65,80
2018-08-08-09:00:00,4.01,132,1004,301.25,78
2018-08-08-10:00:00,3.24,105,1003.6,300.35,79
2018-08-08-11:00:00,2.91,75,1003.8,299.95,77
2018-08-08-12:00:00,1.73,181,1004.5,298.85,86
2018-08-08-13:00:00,1.36,186,1005.2,299.05,85
2018-08-08-14:00:00,1.7,357,1004.9,299.35,83
2018-08-08-15:00:00,2.27,355,1005.1,299.45,82
2018-08-08-16:00:00,2.44,71,1004.9,298.75,85
2018-08-08-17:00:00,2.13,141,1004.8,297.85,89
2018-08-08-18:00:00,2.35,19,1004.6,298.25,86
2018-08-08-19:00:00,2.84,43,1004.3,299.05,84
2018-08-08-20:00:00,1.8,265,1004.3,297.65,91
2018-08-08-21:00:00,4.48,319,1004.5,297.65,92
2018-08-08-22:00:00,4.55,320,1004.9,298.05,89
2018-08-08-23:00:00,3.29,357,1004.9,300.05,79
2018-08-09-00:00:00,4.43,19,1005.1,300.85,75
2018-08-09-01:00:00,3.13,360,1004.8,302.15,70
2018-08-09-02:00:00,1.8,268,1005,303.55,66
2018-08-09-03:00:00,1.85,198,1004.8,303.45,64
2018-08-09-04:00:00,1.64,243,1004.6,303.55,64
2018-08-09-05:00:00,2.79,253,1003.8,305.65,60
2018-08-09-06:00:00,2.78,274,1003.2,305.95,58
2018-08-09-07:00:00,2.93,145,1002.4,304.85,60
2018-08-09-08:00:00,2.98,155,1001.6,305.25,61
2018-08-09-09:00:00,3.49,162,1001.4,305.45,62
2018-08-09-10:00:00,3.98,153,1001.1,304.05,65
2018-08-09-11:00:00,3.13,160,1001.5,302.75,75
2018-08-09-12:00:00,2.74,177,1002.5,301.65,79
2018-08-09-13:00:00,3.06,176,1003.3,301.15,80
2018-08-09-14:00:00,2.06,181,1003.2,301.15,80
2018-08-09-15:00:00,1.14,192,1003.1,300.75,81
2018-08-09-16:00:00,3.57,78,1003.3,300.15,85
2018-08-09-17:00:00,3.76,74,1003.1,299.75,89
2018-08-09-18:00:00,2.1,120,1003.4,299.45,90
2018-08-09-19:00:00,2.18,276,1003.5,299.15,91
2018-08-09-20:00:00,-9999,-9999,-9999,299.45,88
2018-08-09-21:00:00,1.33,30,1003.8,299.35,90
2018-08-09-22:00:00,2.01,58,1003.7,300.05,85
2018-08-09-23:00:00,2.02,4,1003.6,301.45,80
2018-08-10-00:00:00,0.92,228,1004,301.75,80
2018-08-10-01:00:00,3.36,26,1004.2,303.55,70
2018-08-10-02:00:00,2.03,81,1004.1,303.65,71
2018-08-10-03:00:00,3.81,47,1003.9,304.85,62
2018-08-10-04:00:00,3.16,94,1003.3,306.25,59
2018-08-10-05:00:00,3.17,138,1002.9,306.55,54
2018-08-10-06:00:00,3.02,190,1002.7,306.95,47
2018-08-10-07:00:00,3.83,98,1001.9,307.15,45
2018-08-10-08:00:00,3.69,167,1001.3,307.15,48
2018-08-10-09:00:00,3.68,122,1000.8,307.05,48
2018-08-10-10:00:00,3.44,135,1000.9,306.05,49
2018-08-10-11:00:00,3.26,154,1001.2,304.15,59
2018-08-10-12:00:00,3.02,158,1001.8,303.55,66
2018-08-10-13:00:00,2.85,130,1002.1,303.95,63
2018-08-10-14:00:00,3.25,121,1001.9,303.25,67
2018-08-10-15:00:00,3.1,138,1002.1,302.75,68
2018-08-10-16:00:00,3.02,135,1002,302.25,72
2018-08-10-17:00:00,2.51,125,1001.7,301.85,76
2018-08-10-18:00:00,2.74,113,1001.4,301.35,79
2018-08-10-19:00:00,3.12,101,1001.5,301.65,80
2018-08-10-20:00:00,2.24,90,1001.4,300.15,85
2018-08-10-21:00:00,3.43,98,1001.3,300.05,82
2018-08-10-22:00:00,6.05,326,1001,297.95,88
2018-08-10-23:00:00,2.35,6,1001.5,299.05,86
2018-08-11-00:00:00,2.35,29,1001.7,299.85,84
2018-08-11-01:00:00,3.59,43,1001.5,300.65,79
2018-08-11-02:00:00,2.77,79,1001.4,300.95,79
2018-08-11-03:00:00,3.51,61,1001,301.85,75
2018-08-11-04:00:00,1.26,227,1000.5,302.35,72
2018-08-11-05:00:00,2.34,110,999.5,303.15,70
2018-08-11-06:00:00,3.67,64,998.8,303.45,71
2018-08-11-07:00:00,4.37,115,997.9,302.85,72
2018-08-11-08:00:00,3.28,112,997.4,302.95,68
2018-08-11-09:00:00,7.23,326,997.6,298.05,90
2018-08-11-10:00:00,5.9,323,997.8,297.45,96
2018-08-11-11:00:00,4.9,61,998,299.45,84
2018-08-11-12:00:00,5.83,55,998.6,298.75,88
2018-08-11-13:00:00,5.35,61,999.2,298.45,89
2018-08-11-14:00:00,5.36,57,999.6,298.65,89
2018-08-11-15:00:00,3.92,54,999.3,298.65,88
2018-08-11-16:00:00,3.36,96,999.6,298.35,90
2018-08-11-17:00:00,2.58,89,999.5,298.35,91
2018-08-11-18:00:00,2.63,93,999.2,298.25,92
2018-08-11-19:00:00,2.33,92,999.2,297.95,94
2018-08-11-20:00:00,3.22,120,999.1,297.95,93
2018-08-11-21:00:00,4.57,100,999.2,297.55,93
2018-08-11-22:00:00,3.34,132,999.9,297.35,90
2018-08-11-23:00:00,2.72,141,1000.4,297.55,87
2018-08-12-00:00:00,4.1,99,1000.1,297.85,86
2018-08-12-01:00:00,3.34,106,1000.3,298.45,82
2018-08-12-02:00:00,3.65,128,1000.5,298.85,80
2018-08-12-03:00:00,1.77,120,1000.4,299.85,79
2018-08-12-04:00:00,1.95,115,1000.3,300.85,73
2018-08-12-05:00:00,1.8,126,999.7,302.35,71
2018-08-12-06:00:00,2.84,80,999.1,302.95,69
2018-08-12-07:00:00,2.31,114,998.8,303.15,69
2018-08-12-08:00:00,2.39,120,998.7,302.65,71
2018-08-12-09:00:00,5.33,301,998.8,302.25,75
2018-08-12-10:00:00,4.77,322,999.2,301.95,76
2018-08-12-11:00:00,3.73,79,999,301.05,84
2018-08-12-12:00:00,2.2,55,999.7,300.75,85
2018-08-12-13:00:00,1.91,193,1000.4,297.75,95
2018-08-12-14:00:00,4.76,64,1000.7,299.05,89
2018-08-12-15:00:00,3.69,121,1001.1,298.75,89
2018-08-12-16:00:00,4.25,119,1001.9,298.65,92
2018-08-12-17:00:00,2.75,80,1001.9,298.35,92
2018-08-12-18:00:00,3.67,133,1001.7,297.85,94
2018-08-12-19:00:00,4.72,114,1001.3,297.65,94
2018-08-12-20:00:00,3.12,99,1001.6,297.65,92
2018-08-12-21:00:00,3.08,44,1001.6,297.35,93
2018-08-12-22:00:00,2.43,79,1001.9,297.15,94
2018-08-12-23:00:00,3.48,20,1002.4,298.35,88
2018-08-13-00:00:00,3.14,62,1002.8,299.05,84
2018-08-13-01:00:00,1.65,31,1003,299.15,85
2018-08-13-02:00:00,3.96,309,1003.1,299.75,83
2018-08-13-03:00:00,3.22,326,1003.2,300.55,81
2018-08-13-04:00:00,2.95,19,1002.8,301.55,76
2018-08-13-05:00:00,2.45,40,1002.4,301.75,77
2018-08-13-06:00:00,2.56,14,1001.9,302.65,75
2018-08-13-07:00:00,2.73,59,1001,303.65,72
2018-08-13-08:00:00,3.01,53,1000.9,304.35,65
2018-08-13-09:00:00,2.12,133,1000.9,304.15,69
2018-08-13-10:00:00,3.01,121,1001.1,303.35,74
2018-08-13-11:00:00,2.5,109,1002.2,303.55,76
2018-08-13-12:00:00,2.4,119,1002.6,303.15,78
2018-08-13-13:00:00,1.72,111,1003.4,302.65,80
2018-08-13-14:00:00,2.33,128,1003.4,301.65,82
2018-08-13-15:00:00,1.89,127,1003.1,300.95,80
2018-08-13-16:00:00,1.59,34,1003.2,300.85,73
2018-08-13-17:00:00,3.15,19,1003.1,299.55,84
2018-08-13-18:00:00,2.03,67,1002.4,299.85,82
2018-08-13-19:00:00,1.68,351,1002.3,299.05,86
2018-08-13-20:00:00,3.85,59,1002.2,298.55,89
2018-08-13-21:00:00,5.64,34,1002.4,298.55,90
2018-08-13-22:00:00,2.63,350,1002.6,298.55,90
2018-08-13-23:00:00,4.28,17,1003.1,298.45,93
2018-08-14-00:00:00,4.11,23,1003.1,298.55,91
2018-08-14-01:00:00,4.39,48,1003,299.05,87
2018-08-14-02:00:00,2.21,26,1002.9,300.25,86
2018-08-14-03:00:00,3.26,67,1002.8,300.85,83
2018-08-14-04:00:00,3.14,98,1002.6,301.35,79
2018-08-14-05:00:00,4.53,136,1002.4,301.75,78
2018-08-14-06:00:00,5.43,129,1001.5,302.55,72
2018-08-14-07:00:00,5.46,100,1001.8,302.05,74
2018-08-14-08:00:00,6.29,113,1002,301.45,72
2018-08-14-09:00:00,4.93,100,1001.8,301.05,73
2018-08-14-10:00:00,2.61,120,1001.7,300.95,73
2018-08-14-11:00:00,1.79,98,1002.2,300.55,75
2018-08-14-12:00:00,2,33,1002.7,300.25,76
2018-08-14-13:00:00,4,304,1003.1,300.15,78
2018-08-14-14:00:00,3.11,310,1003.3,299.95,78
2018-08-14-15:00:00,2.57,82,1003.5,299.85,81
2018-08-14-16:00:00,3.81,319,1003.6,299.65,80
2018-08-14-17:00:00,7.02,324,1003.1,299.55,82
2018-08-14-18:00:00,4.57,327,1003.4,299.15,87
2018-08-14-19:00:00,3.19,349,1003.8,298.85,88
2018-08-14-20:00:00,3.1,342,1003.9,297.95,90
2018-08-14-21:00:00,5.28,349,1004.2,298.55,83
2018-08-14-22:00:00,3.74,342,1004.6,298.25,82
2018-08-14-23:00:00,3.71,343,1005,300.75,70
2018-08-15-00:00:00,4.89,351,1005.2,302.65,58
2018-08-15-01:00:00,5.81,12,1005.6,303.95,51
2018-08-15-02:00:00,8.35,17,1005.9,304.85,45
2018-08-15-03:00:00,6.25,27,1006.1,304.05,49
2018-08-15-04:00:00,6.4,26,1005.9,305.15,46
2018-08-15-05:00:00,6.62,31,1006,305.85,44
2018-08-15-06:00:00,5.87,44,1005.9,306.15,42
2018-08-15-07:00:00,6.57,51,1005.6,306.35,41
2018-08-15-08:00:00,4.27,86,1005.8,305.15,48
2018-08-15-09:00:00,3.29,107,1006.5,305.55,49
2018-08-15-10:00:00,2.96,125,1006.7,304.85,50
2018-08-15-11:00:00,1.75,124,1007.2,303.45,58
2018-08-15-12:00:00,2.52,139,1007.8,303.15,62
2018-08-15-13:00:00,2.54,112,1008.5,302.55,65
2018-08-15-14:00:00,2.88,102,1008.9,301.35,65
2018-08-15-15:00:00,2.94,10,1009.1,300.95,67
2018-08-15-16:00:00,3.37,341,1009.4,300.45,67
2018-08-15-17:00:00,5.38,20,1009.6,300.95,54
2018-08-15-18:00:00,5.45,12,1009.6,300.35,57
2018-08-15-19:00:00,5.3,9,1009.6,299.75,57
2018-08-15-20:00:00,5.11,24,1009.5,299.25,60
2018-08-15-21:00:00,4.49,24,1010,299.35,59
2018-08-15-22:00:00,7.4,29,1010.6,299.55,56
2018-08-15-23:00:00,7.98,29,1010.9,300.05,54
2018-08-16-00:00:00,7.9,29,1011.1,300.25,54
2018-08-16-01:00:00,8.77,33,1011.3,301.55,51
2018-08-16-02:00:00,6.86,27,1011.4,302.95,46
2018-08-16-03:00:00,4.94,23,1011.4,303.55,44
2018-08-16-04:00:00,3.83,25,1010.9,304.85,40
2018-08-16-05:00:00,2.99,29,1010.3,304.65,43
2018-08-16-06:00:00,3.53,324,1009.9,305.25,38
2018-08-16-07:00:00,3.34,88,1009.4,305.05,38
2018-08-16-08:00:00,3.02,179,1009,305.25,42
2018-08-16-09:00:00,2.42,81,1008.8,305.15,40
2018-08-16-10:00:00,3.14,130,1008.9,304.25,41
2018-08-16-11:00:00,3.2,159,1009.1,302.35,53
2018-08-16-12:00:00,2.72,174,1009.7,300.85,59
2018-08-16-13:00:00,3.22,198,1010.2,301.55,57
2018-08-16-14:00:00,2.11,177,1010.2,300.95,60
2018-08-16-15:00:00,1.63,177,1009.8,299.85,63
2018-08-16-16:00:00,1.16,173,1009.8,300.75,61
2018-08-16-17:00:00,2.46,80,1009.6,299.35,71
2018-08-16-18:00:00,3.09,64,1009.5,298.25,79
2018-08-16-19:00:00,2.08,89,1009.4,297.65,84
2018-08-16-20:00:00,1.74,75,1009.2,297.15,86
2018-08-16-21:00:00,2.28,91,1009.1,296.75,88
2018-08-16-22:00:00,1.74,94,1009.6,296.95,86
2018-08-16-23:00:00,2.5,55,1009.9,298.35,79
2018-08-17-00:00:00,1.21,257,1009.9,299.65,72
2018-08-17-01:00:00,1.74,56,1009.9,301.15,66
2018-08-17-02:00:00,1.79,207,1009.7,301.65,66
2018-08-17-03:00:00,2.06,272,1009.3,302.35,59
2018-08-17-04:00:00,2.22,241,1008.4,302.95,58
2018-08-17-05:00:00,2.26,233,1007.8,303.55,51
2018-08-17-06:00:00,3,211,1007,304.45,51
2018-08-17-07:00:00,2.61,185,1006.4,304.75,49
2018-08-17-08:00:00,1.57,177,1005.8,304.45,50
2018-08-17-09:00:00,2.28,200,1005.5,305.25,47
2018-08-17-10:00:00,3.03,106,1005.2,304.75,49
2018-08-17-11:00:00,3.51,115,1005.6,303.45,58
2018-08-17-12:00:00,2.47,139,1006.2,302.25,63
2018-08-17-13:00:00,3.33,156,1006.8,301.85,65
2018-08-17-14:00:00,3.53,139,1006.9,301.05,67
2018-08-17-15:00:00,3.06,155,1006.9,300.75,65
2018-08-17-16:00:00,2.94,105,1006.9,300.35,65
2018-08-17-17:00:00,5.39,55,1007,299.85,69
2018-08-17-18:00:00,5.31,27,1006.8,298.45,78
2018-08-17-19:00:00,5.54,10,1007.1,297.65,83
2018-08-17-20:00:00,5.6,1,1007.5,297.05,88
2018-08-17-21:00:00,6.66,20,1007.9,295.75,91
2018-08-17-22:00:00,4.3,348,1008.6,294.45,94
2018-08-17-23:00:00,6.18,324,1008.8,294.85,93
2018-08-18-00:00:00,6.74,323,1008.7,294.95,93
2018-08-18-01:00:00,6.46,311,1008.6,295.15,89
2018-08-18-02:00:00,3.82,322,1008.3,295.55,90
2018-08-18-03:00:00,5.84,328,1008.1,296.55,84
2018-08-18-04:00:00,5.69,17,1007.7,297.35,73
2018-08-18-05:00:00,5.99,8,1007.2,298.45,65
2018-08-18-06:00:00,5.28,10,1006.8,299.25,59
2018-08-18-07:00:00,5.61,39,1006.2,299.85,57
2018-08-18-08:00:00,5.09,40,1005.5,300.55,54
2018-08-18-09:00:00,3.65,37,1005.2,301.75,51
2018-08-18-10:00:00,4.2,8,1004.9,301.35,53
2018-08-18-11:00:00,3.98,3,1005,300.45,54
2018-08-18-12:00:00,2.14,54,1005.6,299.85,59
2018-08-18-13:00:00,3.15,35,1006,299.75,61
2018-08-18-14:00:00,2.74,15,1006.2,299.85,63
2018-08-18-15:00:00,3.61,5,1006.1,298.75,68
2018-08-18-16:00:00,3.99,16,1006.2,297.55,74
2018-08-18-17:00:00,2.44,5,1006,297.45,77
2018-08-18-18:00:00,2.33,40,1006,297.65,73
2018-08-18-19:00:00,3.81,30,1005.8,297.85,75
2018-08-18-20:00:00,2.99,347,1005.8,296.45,81
2018-08-18-21:00:00,2.58,21,1005.7,296.45,83
2018-08-18-22:00:00,1.49,8,1005.8,296.45,84
2018-08-18-23:00:00,3.31,354,1006.1,297.25,79
2018-08-19-00:00:00,3.15,26,1006.3,298.55,74
2018-08-19-01:00:00,3.61,35,1006.1,299.95,69
2018-08-19-02:00:00,3.37,46,1006.1,299.85,70
2018-08-19-03:00:00,3.56,1,1005.8,299.75,70
2018-08-19-04:00:00,3.81,332,1005.3,299.95,68
2018-08-19-05:00:00,3.4,336,1004.9,300.35,67
2018-08-19-06:00:00,3.2,1,1004.4,300.65,67
2018-08-19-07:00:00,3.62,79,1003.9,301.15,65
2018-08-19-08:00:00,4.23,74,1003.8,301.15,66
2018-08-19-09:00:00,2.94,144,1003.6,299.35,75
2018-08-19-10:00:00,2.22,184,1003.4,299.35,75
2018-08-19-11:00:00,1.91,193,1003.4,298.55,77
2018-08-19-12:00:00,3.05,144,1003.9,298.05,80
2018-08-19-13:00:00,3.31,133,1004.2,297.65,82
2018-08-19-14:00:00,3.49,92,1004.3,297.75,80
2018-08-19-15:00:00,2.95,97,1004.1,297.25,81
2018-08-19-16:00:00,2.81,97,1003.9,296.75,83
2018-08-19-17:00:00,2.09,63,1003.4,296.55,84
2018-08-19-18:00:00,2.17,16,1002.6,296.25,88
2018-08-19-19:00:00,2.03,349,1001.8,296.45,86
2018-08-19-20:00:00,2.09,1,1001.1,295.85,90
2018-08-19-21:00:00,4.24,319,1000.9,295.85,90
2018-08-19-22:00:00,4.62,320,1000.7,295.85,89
2018-08-19-23:00:00,3.2,324,1001,297.45,81
2018-08-20-00:00:00,3.21,8,1000.6,299.15,74
2018-08-20-01:00:00,3.17,1,1000,300.45,66
2018-08-20-02:00:00,3.49,360,999.3,301.85,60
2018-08-20-03:00:00,2.79,4,998.6,303.05,56
2018-08-20-04:00:00,2.49,264,997.7,303.95,54
2018-08-20-05:00:00,2.45,238,996.9,305.35,52
2018-08-20-06:00:00,3.55,251,996.4,306.35,48
2018-08-20-07:00:00,3.59,280,995.7,307.35,43
2018-08-20-08:00:00,4.18,206,995.3,306.45,49
2018-08-20-09:00:00,5.13,218,995.5,305.25,53
2018-08-20-10:00:00,2.92,153,995.3,304.35,59
2018-08-20-11:00:00,3.32,168,995.3,302.25,70
2018-08-20-12:00:00,3.09,186,995.9,301.65,71
2018-08-20-13:00:00,3.04,219,996.8,302.65,67
2018-08-20-14:00:00,2.08,233,997.1,301.85,70
2018-08-20-15:00:00,5.38,325,997.5,300.65,73
2018-08-20-16:00:00,5.45,336,997.8,299.55,76
2018-08-20-17:00:00,3.85,351,998.7,298.95,76
2018-08-20-18:00:00,3.86,344,999.2,298.45,76
2018-08-20-19:00:00,4.23,321,999.5,298.05,78
2018-08-20-20:00:00,1.54,78,999.6,298.55,73
2018-08-20-21:00:00,3.89,29,1000.4,298.95,62
2018-08-20-22:00:00,1.29,9,1001.5,299.85,48
2018-08-20-23:00:00,5.57,323,1001.9,300.55,45
2018-08-21-00:00:00,5.6,325,1002.5,301.25,38
2018-08-21-01:00:00,4.77,356,1002.8,302.35,40
2018-08-21-02:00:00,5.36,18,1003.3,303.95,33
2018-08-21-03:00:00,4.27,348,1003.1,304.55,34
2018-08-21-04:00:00,4.76,25,1002.7,304.65,33
2018-08-21-05:00:00,4.46,68,1002.3,305.05,32
2018-08-21-06:00:00,4.15,291,1001.8,305.75,31
2018-08-21-07:00:00,3.24,305,1001.6,305.55,30
2018-08-21-08:00:00,2.96,258,1001.6,306.45,32
2018-08-21-09:00:00,3.17,93,1001.6,305.85,33
2018-08-21-10:00:00,3.08,123,1001.8,304.45,37
2018-08-21-11:00:00,3.43,117,1002.2,303.85,36
2018-08-21-12:00:00,2.42,91,1002.5,304.25,34
2018-08-21-13:00:00,2.88,186,1003.7,301.05,51
2018-08-21-14:00:00,1.95,161,1003.9,301.15,48
2018-08-21-15:00:00,2.3,225,1004.1,301.55,46
2018-08-21-16:00:00,2.01,318,1003.9,301.25,47
2018-08-21-17:00:00,2.54,100,1004,300.65,51
2018-08-21-18:00:00,3.12,65,1004,298.85,68
2018-08-21-19:00:00,1.83,65,1004.2,297.85,75
2018-08-21-20:00:00,1.63,67,1004.4,297.45,76
2018-08-21-21:00:00,1.32,31,1004.8,297.75,74
2018-08-21-22:00:00,2.16,15,1005.3,297.75,72
2018-08-21-23:00:00,3.07,29,1005.6,298.15,67
2018-08-22-00:00:00,2.76,24,1006.1,298.95,66
2018-08-22-01:00:00,2.77,331,1006.4,300.35,59
2018-08-22-02:00:00,2.46,324,1006.7,300.65,60
2018-08-22-03:00:00,3.22,315,1006.8,300.75,59
2018-08-22-04:00:00,3.1,247,1006.4,300.95,56
2018-08-22-05:00:00,4.05,319,1006.2,301.25,54
2018-08-22-06:00:00,4.32,324,1005.7,300.75,55
2018-08-22-07:00:00,3.71,319,1005.3,301.25,55
2018-08-22-08:00:00,5.34,318,1004.8,300.65,60
2018-08-22-09:00:00,3.82,296,1004.8,300.75,57
2018-08-22-10:00:00,3.96,328,1004.7,300.25,58
2018-08-22-11:00:00,5.03,323,1004.7,299.45,61
2018-08-22-12:00:00,3.54,340,1005,299.65,60
2018-08-22-13:00:00,2.58,13,1005.2,299.35,66
2018-08-22-14:00:00,3.08,321,1005.3,298.95,69
2018-08-22-15:00:00,2.93,360,1005.3,297.95,72
2018-08-22-16:00:00,2.23,13,1005.6,297.45,76
2018-08-22-17:00:00,3.63,359,1005.3,296.45,77
2018-08-22-18:00:00,2.53,357,1005.2,296.15,80
2018-08-22-19:00:00,4.16,324,1005.3,296.05,75
2018-08-22-20:00:00,4.04,324,1005.4,295.85,71
2018-08-22-21:00:00,4.43,335,1005.3,295.45,77
2018-08-22-22:00:00,3.87,346,1005.7,294.85,77
2018-08-22-23:00:00,3.71,353,1005.5,296.25,71
2018-08-23-00:00:00,4.51,345,1005.5,298.25,65
2018-08-23-01:00:00,5.07,9,1005.2,299.85,59
2018-08-23-02:00:00,4.84,2,1005.1,301.85,51
2018-08-23-03:00:00,4.04,350,1004.9,303.35,49
2018-08-23-04:00:00,4.26,18,1004.2,303.35,46
2018-08-23-05:00:00,3.73,346,1003.7,305.05,42
2018-08-23-06:00:00,2.9,106,1003,304.95,39
2018-08-23-07:00:00,3.09,77,1002,306.35,34
2018-08-23-08:00:00,7.67,88,1002.4,303.05,47
2018-08-23-09:00:00,5.8,107,1002.3,302.65,43
2018-08-23-10:00:00,3.69,97,1002.1,302.65,47
2018-08-23-11:00:00,4.79,64,1002.4,301.35,50
2018-08-23-12:00:00,4.09,33,1003.2,301.45,52
2018-08-23-13:00:00,3.16,11,1003.4,300.25,54
2018-08-23-14:00:00,3.84,8,1003.5,300.25,55
2018-08-23-15:00:00,4.18,15,1003.2,299.45,59
2018-08-23-16:00:00,2.55,2,1003.3,297.75,66
2018-08-23-17:00:00,3.88,356,1003,297.25,71
2018-08-23-18:00:00,4,357,1002.8,296.85,72
2018-08-23-19:00:00,5.04,6,1002.9,296.75,67
2018-08-23-20:00:00,4.47,345,1003,296.35,67
2018-08-23-21:00:00,4.29,350,1003.2,295.05,73
2018-08-23-22:00:00,4.1,333,1003.7,295.75,69
2018-08-23-23:00:00,3.83,348,1003.9,297.65,60
2018-08-24-00:00:00,5.61,2,1004.1,299.85,47
2018-08-24-01:00:00,5.09,12,1004.1,300.85,45
2018-08-24-02:00:00,4.65,360,1004.2,302.05,43
2018-08-24-03:00:00,4.41,347,1003.5,303.75,40
2018-08-24-04:00:00,5.67,11,1002.9,304.35,33
2018-08-24-05:00:00,4.17,7,1002.4,304.45,34
2018-08-24-06:00:00,4.03,29,1001.7,305.65,31
2018-08-24-07:00:00,2.36,234,1001.2,305.15,32
2018-08-24-08:00:00,2.64,210,1001.1,305.75,34
2018-08-24-09:00:00,2.33,228,1001.2,305.25,30
