DateTime,SPD10,DIR10,SLP,T2,RH2,TD2
2018-08-31-15:00:00,2.74000,108.00000,1010.40000,297.95000,65.00000,291.05000
2018-08-31-16:00:00,2.62000,89.00000,1010.70000,296.05000,77.00000,291.88000
2018-08-31-17:00:00,4.64000,104.00000,1010.50000,296.25000,81.00000,292.87000
2018-08-31-18:00:00,3.63000,106.00000,1010.50000,296.25000,82.00000,293.07000
2018-08-31-19:00:00,2.67000,92.00000,1010.80000,295.95000,84.00000,293.15000
2018-08-31-20:00:00,2.62000,95.00000,1010.40000,295.45000,86.00000,293.04000
2018-08-31-21:00:00,2.02000,102.00000,1010.20000,295.15000,88.00000,293.11000
2018-08-31-22:00:00,2.28000,85.00000,1010.60000,295.05000,88.00000,293.01000
2018-08-31-23:00:00,2.33000,109.00000,1010.90000,295.75000,85.00000,293.15000
2018-09-01-00:00:00,2.15000,104.00000,1011.00000,296.85000,80.00000,293.26000
2018-09-01-01:00:00,2.27000,131.00000,1010.60000,297.95000,77.00000,293.72000
2018-09-01-02:00:00,3.68000,142.00000,1010.00000,299.55000,64.00000,292.33000
2018-09-01-03:00:00,3.86000,158.00000,1009.90000,299.95000,64.00000,292.71000
2018-09-01-04:00:00,3.87000,154.00000,1008.90000,301.15000,54.00000,291.16000
2018-09-01-05:00:00,4.19000,186.00000,1008.20000,301.55000,51.00000,290.64000
2018-09-01-06:00:00,5.28000,179.00000,1007.40000,302.25000,45.00000,289.34000
2018-09-01-07:00:00,4.81000,172.00000,1006.60000,302.05000,43.00000,288.46000
2018-09-01-08:00:00,4.83000,172.00000,1006.40000,301.45000,50.00000,290.24000
2018-09-01-09:00:00,4.20000,185.00000,1006.00000,301.15000,51.00000,290.27000
2018-09-01-10:00:00,4.97000,141.00000,1005.70000,299.85000,58.00000,291.06000
2018-09-01-11:00:00,4.90000,152.00000,1005.40000,299.65000,60.00000,291.41000
2018-09-01-12:00:00,5.01000,163.00000,1005.40000,298.85000,62.00000,291.16000
2018-09-01-13:00:00,3.76000,172.00000,1005.20000,298.65000,64.00000,291.47000
2018-09-01-14:00:00,4.19000,141.00000,1004.80000,299.15000,62.00000,291.45000
2018-09-01-15:00:00,4.73000,147.00000,1004.10000,298.65000,66.00000,291.95000
2018-09-01-16:00:00,3.66000,179.00000,1003.60000,297.15000,72.00000,291.88000
2018-09-01-17:00:00,3.75000,185.00000,1003.20000,295.15000,83.00000,292.18000
2018-09-01-18:00:00,2.53000,187.00000,1002.80000,294.65000,86.00000,292.25000
2018-09-01-19:00:00,4.33000,137.00000,1002.00000,293.95000,88.00000,291.92000
2018-09-01-20:00:00,4.88000,119.00000,1001.40000,293.55000,90.00000,291.88000
2018-09-01-21:00:00,4.35000,117.00000,1001.10000,293.45000,91.00000,291.96000
2018-09-01-22:00:00,4.58000,122.00000,1001.10000,293.15000,92.00000,291.83000
2018-09-01-23:00:00,4.61000,137.00000,1001.10000,294.05000,92.00000,292.72000
2018-09-02-00:00:00,4.94000,170.00000,1000.70000,294.15000,91.00000,292.65000
2018-09-02-01:00:00,3.93000,171.00000,1000.60000,294.35000,90.00000,292.67000
2018-09-02-02:00:00,2.77000,207.00000,1000.50000,294.85000,88.00000,292.81000
2018-09-02-03:00:00,3.00000,193.00000,1000.00000,295.85000,84.00000,293.06000
2018-09-02-04:00:00,0.73000,5.00000,999.30000,297.45000,79.00000,293.64000
2018-09-02-05:00:00,1.56000,59.00000,998.50000,298.65000,72.00000,293.33000
2018-09-02-06:00:00,1.92000,110.00000,998.40000,299.45000,69.00000,293.42000
2018-09-02-07:00:00,1.57000,118.00000,997.80000,300.15000,65.00000,293.14000
2018-09-02-08:00:00,3.14000,139.00000,997.30000,299.85000,66.00000,293.10000
2018-09-02-09:00:00,4.30000,142.00000,997.60000,299.65000,67.00000,293.15000
2018-09-02-10:00:00,4.14000,134.00000,997.60000,299.35000,70.00000,293.56000
2018-09-02-11:00:00,3.09000,141.00000,998.00000,298.85000,73.00000,293.74000
2018-09-02-12:00:00,3.21000,71.00000,998.50000,297.35000,82.00000,294.14000
2018-09-02-13:00:00,4.24000,87.00000,998.70000,296.75000,83.00000,293.75000
2018-09-02-14:00:00,3.31000,110.00000,998.80000,296.65000,84.00000,293.84000
2018-09-02-15:00:00,2.28000,90.00000,998.50000,296.55000,85.00000,293.93000
2018-09-02-16:00:00,1.49000,77.00000,998.50000,296.05000,87.00000,293.81000
2018-09-02-17:00:00,2.14000,90.00000,998.20000,296.15000,87.00000,293.91000
2018-09-02-18:00:00,1.69000,99.00000,997.90000,295.95000,88.00000,293.90000
2018-09-02-19:00:00,1.48000,50.00000,997.90000,295.65000,89.00000,293.78000
2018-09-02-20:00:00,1.10000,87.00000,997.50000,295.45000,89.00000,293.58000
2018-09-02-21:00:00,1.41000,350.00000,997.70000,295.65000,89.00000,293.78000
2018-09-02-22:00:00,0.89000,312.00000,997.40000,295.25000,90.00000,293.56000
2018-09-02-23:00:00,1.54000,25.00000,997.60000,295.45000,89.00000,293.58000
2018-09-03-00:00:00,1.35000,85.00000,997.80000,296.35000,85.00000,293.74000
2018-09-03-01:00:00,2.02000,289.00000,998.20000,299.95000,55.00000,290.33000
2018-09-03-02:00:00,5.01000,298.00000,998.00000,302.05000,35.00000,285.33000
2018-09-03-03:00:00,5.51000,307.00000,998.00000,302.65000,32.00000,284.52000
2018-09-03-04:00:00,9.24000,314.00000,998.10000,302.85000,33.00000,285.16000
2018-09-03-05:00:00,6.76000,329.00000,998.00000,303.45000,33.00000,285.69000
2018-09-03-06:00:00,6.14000,304.00000,997.60000,303.55000,31.00000,284.84000
2018-09-03-07:00:00,6.14000,317.00000,997.50000,304.65000,30.00000,285.31000
2018-09-03-08:00:00,7.11000,318.00000,997.80000,303.75000,29.00000,284.01000
2018-09-03-09:00:00,7.13000,309.00000,998.20000,302.95000,31.00000,284.31000
2018-09-03-10:00:00,6.40000,310.00000,998.40000,301.95000,31.00000,283.43000
2018-09-03-11:00:00,7.49000,311.00000,999.10000,300.35000,32.00000,282.48000
2018-09-03-12:00:00,4.80000,317.00000,1000.10000,299.35000,33.00000,282.05000
2018-09-03-13:00:00,4.04000,321.00000,1000.50000,298.05000,37.00000,282.57000
2018-09-03-14:00:00,5.97000,321.00000,1000.60000,298.65000,35.00000,282.29000
2018-09-03-15:00:00,5.63000,305.00000,1000.50000,298.55000,36.00000,282.62000
2018-09-03-16:00:00,4.63000,302.00000,1000.50000,297.95000,39.00000,283.26000
2018-09-03-17:00:00,4.35000,298.00000,1000.50000,297.25000,42.00000,283.73000
2018-09-03-18:00:00,3.86000,296.00000,1000.40000,296.15000,45.00000,283.75000
2018-09-03-19:00:00,4.12000,270.00000,1000.50000,295.85000,46.00000,283.80000
2018-09-03-20:00:00,4.32000,287.00000,1000.50000,295.95000,45.00000,283.57000
2018-09-03-21:00:00,4.94000,289.00000,1000.50000,295.45000,46.00000,283.43000
2018-09-03-22:00:00,4.54000,294.00000,1001.10000,295.25000,46.00000,283.25000
2018-09-03-23:00:00,2.53000,271.00000,1001.30000,296.55000,42.00000,283.09000
2018-09-04-00:00:00,4.45000,309.00000,1001.40000,299.25000,36.00000,283.25000
2018-09-04-01:00:00,5.18000,323.00000,1001.30000,300.85000,32.00000,282.93000
2018-09-04-02:00:00,4.15000,305.00000,1001.30000,301.85000,31.00000,283.34000
2018-09-04-03:00:00,4.63000,301.00000,1000.90000,302.65000,30.00000,283.55000
2018-09-04-04:00:00,5.68000,266.00000,1000.10000,302.65000,29.00000,283.05000
2018-09-04-05:00:00,6.28000,267.00000,999.40000,303.65000,28.00000,283.40000
2018-09-04-06:00:00,6.39000,271.00000,998.70000,303.65000,27.00000,282.87000
2018-09-04-07:00:00,6.17000,247.00000,997.90000,304.55000,28.00000,284.19000
2018-09-04-08:00:00,6.36000,264.00000,997.60000,304.75000,27.00000,283.82000
2018-09-04-09:00:00,4.07000,282.00000,997.70000,304.85000,26.00000,283.35000
2018-09-04-10:00:00,3.14000,277.00000,998.00000,303.35000,28.00000,283.14000
2018-09-04-11:00:00,2.43000,281.00000,998.30000,302.05000,33.00000,284.45000
2018-09-04-12:00:00,4.01000,345.00000,998.90000,300.05000,35.00000,283.54000
2018-09-04-13:00:00,3.52000,313.00000,999.60000,300.45000,30.00000,281.62000
2018-09-04-14:00:00,3.36000,352.00000,999.90000,296.75000,46.00000,284.63000
2018-09-04-15:00:00,2.42000,294.00000,999.90000,297.85000,39.00000,283.17000
2018-09-04-16:00:00,1.20000,273.00000,999.90000,297.65000,41.00000,283.73000
2018-09-04-17:00:00,1.28000,7.00000,1000.20000,294.75000,54.00000,285.18000
2018-09-04-18:00:00,1.71000,321.00000,1000.30000,295.05000,52.00000,284.89000
2018-09-04-19:00:00,1.22000,7.00000,1000.40000,294.65000,53.00000,284.80000
2018-09-04-20:00:00,2.51000,351.00000,1000.50000,294.55000,59.00000,286.33000
2018-09-04-21:00:00,2.40000,354.00000,1000.70000,292.35000,73.00000,287.46000
2018-09-04-22:00:00,2.58000,351.00000,1001.00000,292.05000,73.00000,287.17000
2018-09-04-23:00:00,2.01000,356.00000,1001.20000,294.65000,65.00000,287.90000
2018-09-05-00:00:00,3.69000,7.00000,1001.50000,296.25000,50.00000,285.42000
2018-09-05-01:00:00,2.38000,4.00000,1001.90000,298.95000,44.00000,285.98000
2018-09-05-02:00:00,2.26000,360.00000,1001.90000,300.85000,38.00000,285.49000
2018-09-05-03:00:00,3.53000,327.00000,1001.00000,303.55000,32.00000,285.31000
2018-09-05-04:00:00,2.87000,273.00000,1000.00000,304.25000,29.00000,284.45000
2018-09-05-05:00:00,3.35000,289.00000,999.10000,305.55000,27.00000,284.51000
2018-09-05-06:00:00,2.01000,202.00000,998.10000,306.65000,23.00000,283.07000
2018-09-05-07:00:00,4.69000,223.00000,997.50000,306.85000,23.00000,283.24000
2018-09-05-08:00:00,5.36000,201.00000,997.10000,306.05000,23.00000,282.56000
2018-09-05-09:00:00,5.97000,215.00000,996.80000,306.05000,25.00000,283.80000
2018-09-05-10:00:00,6.11000,203.00000,996.50000,304.95000,24.00000,282.25000
2018-09-05-11:00:00,4.98000,188.00000,996.20000,303.75000,28.00000,283.49000
2018-09-05-12:00:00,3.58000,194.00000,996.70000,302.85000,32.00000,284.69000
2018-09-05-13:00:00,3.60000,198.00000,996.80000,302.35000,36.00000,286.02000
2018-09-05-14:00:00,2.07000,268.00000,996.80000,301.45000,39.00000,286.42000
2018-09-05-15:00:00,2.57000,203.00000,996.10000,301.15000,41.00000,286.91000
2018-09-05-16:00:00,1.55000,81.00000,996.00000,296.95000,61.00000,289.11000
2018-09-05-17:00:00,1.50000,137.00000,995.80000,297.35000,60.00000,289.23000
2018-09-05-18:00:00,2.02000,348.00000,995.40000,294.25000,73.00000,289.30000
2018-09-05-19:00:00,4.15000,343.00000,996.30000,293.95000,75.00000,289.43000
2018-09-05-20:00:00,3.10000,320.00000,996.50000,293.55000,67.00000,287.31000
2018-09-05-21:00:00,4.85000,306.00000,997.00000,297.05000,30.00000,278.63000
2018-09-05-22:00:00,3.91000,292.00000,997.30000,297.05000,32.00000,279.56000
2018-09-05-23:00:00,3.48000,297.00000,997.70000,296.85000,31.00000,278.93000
2018-09-06-00:00:00,5.39000,302.00000,998.20000,298.55000,27.00000,278.43000
2018-09-06-01:00:00,7.36000,301.00000,998.70000,299.35000,26.00000,278.59000
2018-09-06-02:00:00,8.03000,282.00000,998.90000,299.15000,26.00000,278.41000
2018-09-06-03:00:00,10.12000,294.00000,999.10000,299.15000,26.00000,278.41000
2018-09-06-04:00:00,10.59000,298.00000,998.70000,298.85000,27.00000,278.70000
2018-09-06-05:00:00,8.88000,303.00000,998.90000,299.45000,28.00000,279.74000
2018-09-06-06:00:00,7.13000,304.00000,998.80000,299.95000,28.00000,280.18000
2018-09-06-07:00:00,8.72000,311.00000,998.70000,300.55000,27.00000,280.17000
2018-09-06-08:00:00,8.57000,313.00000,999.10000,300.05000,29.00000,280.78000
2018-09-06-09:00:00,8.06000,306.00000,1000.30000,299.15000,30.00000,280.48000
2018-09-06-10:00:00,9.20000,321.00000,1001.10000,298.15000,31.00000,280.08000
2018-09-06-11:00:00,5.26000,321.00000,1002.10000,296.35000,36.00000,280.65000
2018-09-06-12:00:00,3.54000,301.00000,1003.20000,295.45000,38.00000,280.62000
2018-09-06-13:00:00,3.61000,295.00000,1004.00000,295.05000,39.00000,280.64000
2018-09-06-14:00:00,5.23000,302.00000,1004.30000,295.25000,36.00000,279.66000
2018-09-06-15:00:00,4.96000,307.00000,1005.00000,294.65000,33.00000,277.87000
2018-09-06-16:00:00,3.47000,311.00000,1005.60000,293.45000,38.00000,278.82000
2018-09-06-17:00:00,3.18000,24.00000,1006.30000,292.05000,44.00000,279.66000
2018-09-06-18:00:00,2.77000,354.00000,1006.60000,291.65000,45.00000,279.62000
2018-09-06-19:00:00,3.35000,351.00000,1006.90000,289.65000,56.00000,280.93000
2018-09-06-20:00:00,2.30000,338.00000,1007.40000,290.95000,51.00000,280.78000
2018-09-06-21:00:00,2.11000,313.00000,1008.10000,290.45000,53.00000,280.88000
2018-09-06-22:00:00,2.12000,307.00000,1008.80000,290.35000,55.00000,281.33000
2018-09-06-23:00:00,4.53000,301.00000,1009.30000,293.45000,45.00000,281.27000
2018-09-07-00:00:00,5.06000,295.00000,1009.40000,295.25000,41.00000,281.55000
2018-09-07-01:00:00,4.79000,318.00000,1009.70000,297.65000,32.00000,280.09000
2018-09-07-02:00:00,4.63000,307.00000,1009.50000,298.35000,30.00000,279.78000
2018-09-07-03:00:00,3.25000,304.00000,1008.90000,299.45000,29.00000,280.25000
2018-09-07-04:00:00,5.77000,280.00000,1008.00000,299.55000,30.00000,280.83000
2018-09-07-05:00:00,5.30000,289.00000,1007.50000,301.15000,27.00000,280.69000
2018-09-07-06:00:00,4.92000,305.00000,1007.00000,302.05000,24.00000,279.76000
2018-09-07-07:00:00,6.19000,288.00000,1006.70000,300.85000,27.00000,280.43000
2018-09-07-08:00:00,4.81000,314.00000,1006.60000,301.15000,26.00000,280.15000
2018-09-07-09:00:00,5.49000,322.00000,1006.70000,300.95000,27.00000,280.52000
2018-09-07-10:00:00,2.71000,353.00000,1007.10000,298.35000,32.00000,280.71000
2018-09-07-11:00:00,3.13000,355.00000,1007.70000,295.65000,38.00000,280.80000
2018-09-07-12:00:00,3.55000,349.00000,1008.70000,294.55000,40.00000,280.56000
2018-09-07-13:00:00,4.56000,346.00000,1009.60000,294.55000,37.00000,279.43000
2018-09-07-14:00:00,4.15000,319.00000,1010.10000,294.65000,33.00000,277.87000
2018-09-07-15:00:00,4.30000,309.00000,1010.60000,294.75000,33.00000,277.96000
2018-09-07-16:00:00,4.01000,309.00000,1011.20000,294.05000,36.00000,278.58000
2018-09-07-17:00:00,3.82000,295.00000,1011.20000,293.95000,36.00000,278.49000
2018-09-07-18:00:00,2.92000,301.00000,1011.30000,292.95000,41.00000,279.46000
2018-09-07-19:00:00,1.71000,332.00000,1011.80000,289.05000,59.00000,281.13000
2018-09-07-20:00:00,1.37000,332.00000,1012.00000,290.35000,51.00000,280.22000
2018-09-07-21:00:00,1.94000,321.00000,1012.30000,289.65000,56.00000,280.93000
2018-09-07-22:00:00,2.77000,351.00000,1013.10000,288.75000,61.00000,281.33000
2018-09-07-23:00:00,2.41000,354.00000,1013.70000,291.15000,60.00000,283.36000
2018-09-08-00:00:00,3.02000,2.00000,1014.10000,294.05000,47.00000,282.46000
2018-09-08-01:00:00,2.24000,348.00000,1014.70000,296.35000,38.00000,281.44000
2018-09-08-02:00:00,2.21000,339.00000,1014.80000,298.15000,33.00000,280.98000
2018-09-08-03:00:00,2.79000,334.00000,1014.40000,299.15000,32.00000,281.42000
2018-09-08-04:00:00,3.33000,23.00000,1013.80000,299.55000,27.00000,279.30000
2018-09-08-05:00:00,2.83000,51.00000,1013.40000,299.15000,28.00000,279.48000
2018-09-08-06:00:00,2.08000,149.00000,1012.70000,300.15000,24.00000,278.13000
2018-09-08-07:00:00,1.86000,27.00000,1012.00000,300.25000,24.00000,278.22000
2018-09-08-08:00:00,1.82000,350.00000,1011.60000,299.85000,23.00000,277.27000
2018-09-08-09:00:00,1.83000,171.00000,1011.50000,300.65000,22.00000,277.32000
2018-09-08-10:00:00,2.66000,92.00000,1011.50000,298.45000,29.00000,279.37000
2018-09-08-11:00:00,3.40000,139.00000,1011.80000,298.75000,28.00000,279.13000
2018-09-08-12:00:00,3.89000,155.00000,1012.50000,298.15000,30.00000,279.60000
2018-09-08-13:00:00,3.40000,178.00000,1013.10000,296.25000,36.00000,280.56000
2018-09-08-14:00:00,2.63000,214.00000,1013.30000,297.45000,32.00000,279.92000
2018-09-08-15:00:00,2.77000,117.00000,1013.90000,293.45000,52.00000,283.40000
2018-09-08-16:00:00,4.94000,180.00000,1014.10000,294.15000,54.00000,284.62000
2018-09-08-17:00:00,4.07000,142.00000,1014.30000,293.55000,59.00000,285.38000
2018-09-08-18:00:00,4.16000,106.00000,1014.70000,290.75000,74.00000,286.12000
2018-09-08-19:00:00,4.30000,105.00000,1014.80000,290.65000,75.00000,286.23000
2018-09-08-20:00:00,4.04000,99.00000,1015.00000,290.35000,80.00000,286.91000
2018-09-08-21:00:00,3.86000,102.00000,1015.10000,290.05000,82.00000,287.00000
2018-09-08-22:00:00,1.14000,18.00000,1015.50000,289.55000,82.00000,286.51000
2018-09-08-23:00:00,1.60000,19.00000,1016.10000,290.95000,78.00000,287.11000
2018-09-09-00:00:00,1.68000,42.00000,1016.10000,292.45000,71.00000,287.13000
2018-09-09-01:00:00,1.52000,138.00000,1016.40000,294.35000,64.00000,287.37000
2018-09-09-02:00:00,1.19000,145.00000,1016.40000,295.45000,59.00000,287.18000
2018-09-09-03:00:00,1.90000,120.00000,1015.90000,296.95000,49.00000,285.76000
2018-09-09-04:00:00,2.54000,247.00000,1015.30000,298.45000,42.00000,284.82000
2018-09-09-05:00:00,3.88000,195.00000,1014.70000,299.05000,43.00000,285.72000
2018-09-09-06:00:00,3.50000,191.00000,1013.90000,300.55000,37.00000,284.82000
2018-09-09-07:00:00,3.73000,186.00000,1013.40000,301.35000,32.00000,283.37000
2018-09-09-08:00:00,4.29000,186.00000,1013.00000,301.35000,34.00000,284.27000
2018-09-09-09:00:00,3.42000,211.00000,1012.90000,301.15000,34.00000,284.09000
2018-09-09-10:00:00,3.95000,198.00000,1012.80000,300.65000,34.00000,283.65000
2018-09-09-11:00:00,3.87000,182.00000,1013.30000,299.35000,40.00000,284.91000
2018-09-09-12:00:00,4.38000,157.00000,1014.20000,298.85000,43.00000,285.54000
2018-09-09-13:00:00,4.12000,167.00000,1014.80000,297.85000,46.00000,285.64000
2018-09-09-14:00:00,2.90000,100.00000,1015.10000,294.65000,61.00000,286.93000
2018-09-09-15:00:00,4.24000,150.00000,1015.40000,296.65000,52.00000,286.38000
2018-09-09-16:00:00,4.32000,102.00000,1015.90000,293.35000,71.00000,288.00000
2018-09-09-17:00:00,4.03000,106.00000,1015.70000,292.95000,74.00000,288.25000
2018-09-09-18:00:00,3.37000,98.00000,1015.70000,292.05000,80.00000,288.57000
2018-09-09-19:00:00,1.74000,93.00000,1016.00000,291.45000,77.00000,287.40000
2018-09-09-20:00:00,0.96000,77.00000,1015.90000,291.15000,76.00000,286.91000
2018-09-09-21:00:00,1.64000,84.00000,1016.00000,291.15000,74.00000,286.51000
2018-09-09-22:00:00,2.43000,69.00000,1016.40000,290.85000,79.00000,287.21000
2018-09-09-23:00:00,1.67000,79.00000,1016.70000,291.95000,74.00000,287.28000
2018-09-10-00:00:00,2.19000,75.00000,1016.70000,293.45000,67.00000,287.21000
2018-09-10-01:00:00,1.68000,115.00000,1016.80000,294.85000,62.00000,287.36000
2018-09-10-02:00:00,1.32000,99.00000,1016.70000,296.25000,56.00000,287.13000
2018-09-10-03:00:00,2.15000,107.00000,1016.20000,298.05000,48.00000,286.47000
2018-09-10-04:00:00,2.07000,218.00000,1015.40000,299.45000,44.00000,286.44000
2018-09-10-05:00:00,3.33000,159.00000,1014.80000,301.15000,33.00000,283.65000
2018-09-10-06:00:00,4.58000,167.00000,1014.00000,301.35000,30.00000,282.41000
2018-09-10-07:00:00,4.88000,190.00000,1013.30000,301.25000,29.00000,281.83000
2018-09-10-08:00:00,4.07000,187.00000,1013.00000,300.95000,31.00000,282.54000
2018-09-10-09:00:00,3.04000,200.00000,1013.10000,300.35000,33.00000,282.94000
2018-09-10-10:00:00,2.85000,281.00000,1013.00000,299.25000,40.00000,284.82000
2018-09-10-11:00:00,1.91000,259.00000,1012.80000,299.25000,40.00000,284.82000
2018-09-10-12:00:00,2.35000,357.00000,1013.40000,296.95000,52.00000,286.66000
2018-09-10-13:00:00,1.78000,110.00000,1013.60000,297.55000,49.00000,286.32000
2018-09-10-14:00:00,1.33000,87.00000,1013.60000,296.65000,57.00000,287.78000
2018-09-10-15:00:00,3.87000,162.00000,1013.40000,297.35000,50.00000,286.44000
2018-09-10-16:00:00,4.29000,172.00000,1013.40000,296.55000,53.00000,286.58000
2018-09-10-17:00:00,4.12000,167.00000,1013.00000,295.95000,54.00000,286.30000
2018-09-10-18:00:00,4.32000,149.00000,1012.60000,295.65000,55.00000,286.30000
2018-09-10-19:00:00,2.89000,132.00000,1012.60000,294.75000,60.00000,286.77000
2018-09-10-20:00:00,2.57000,127.00000,1012.20000,294.15000,62.00000,286.70000
2018-09-10-21:00:00,2.78000,130.00000,1012.30000,294.05000,63.00000,286.85000
2018-09-10-22:00:00,2.14000,81.00000,1012.30000,292.85000,69.00000,287.08000
2018-09-10-23:00:00,2.74000,88.00000,1012.80000,292.95000,69.00000,287.18000
2018-09-11-00:00:00,3.76000,152.00000,1012.90000,294.65000,61.00000,286.93000
2018-09-11-01:00:00,2.94000,113.00000,1013.20000,294.55000,63.00000,287.32000
2018-09-11-02:00:00,3.24000,93.00000,1013.50000,294.95000,62.00000,287.46000
2018-09-11-03:00:00,3.04000,106.00000,1012.70000,295.65000,60.00000,287.62000
2018-09-11-04:00:00,3.08000,85.00000,1011.60000,296.75000,57.00000,287.88000
2018-09-11-05:00:00,5.14000,134.00000,1010.60000,299.45000,41.00000,285.37000
2018-09-11-06:00:00,4.84000,166.00000,1009.70000,300.05000,41.00000,285.91000
2018-09-11-07:00:00,5.33000,165.00000,1009.00000,300.35000,40.00000,285.81000
2018-09-11-08:00:00,5.94000,175.00000,1009.00000,300.65000,37.00000,284.91000
2018-09-11-09:00:00,5.95000,178.00000,1008.80000,300.05000,38.00000,284.77000
2018-09-11-10:00:00,5.67000,169.00000,1009.00000,299.55000,40.00000,285.09000
2018-09-11-11:00:00,6.91000,329.00000,1010.10000,292.65000,77.00000,288.57000
2018-09-11-12:00:00,1.41000,58.00000,1009.90000,292.15000,81.00000,288.86000
2018-09-11-13:00:00,1.92000,32.00000,1010.60000,291.75000,86.00000,289.40000
2018-09-11-14:00:00,2.20000,7.00000,1010.50000,291.45000,87.00000,289.28000
2018-09-11-15:00:00,1.54000,17.00000,1010.30000,291.05000,89.00000,289.24000
2018-09-11-16:00:00,1.64000,321.00000,1010.60000,291.15000,89.00000,289.34000
2018-09-11-17:00:00,1.76000,354.00000,1010.30000,290.75000,89.00000,288.94000
2018-09-11-18:00:00,1.82000,341.00000,1010.30000,290.55000,89.00000,288.74000
2018-09-11-19:00:00,1.62000,320.00000,1009.90000,290.45000,91.00000,288.99000
2018-09-11-20:00:00,2.81000,336.00000,1009.80000,289.85000,91.00000,288.39000
2018-09-11-21:00:00,1.55000,326.00000,1010.20000,289.85000,91.00000,288.39000
2018-09-11-22:00:00,1.99000,296.00000,1011.00000,290.15000,90.00000,288.52000
2018-09-11-23:00:00,1.90000,352.00000,1011.20000,290.75000,90.00000,289.11000
2018-09-12-00:00:00,1.91000,7.00000,1011.40000,291.55000,86.00000,289.20000
2018-09-12-01:00:00,1.94000,122.00000,1011.20000,293.85000,76.00000,289.53000
2018-09-12-02:00:00,2.49000,156.00000,1011.40000,295.85000,68.00000,289.74000
2018-09-12-03:00:00,2.49000,229.00000,1011.10000,297.15000,62.00000,289.55000
2018-09-12-04:00:00,1.76000,135.00000,1010.40000,298.25000,57.00000,289.29000
2018-09-12-05:00:00,2.58000,147.00000,1009.80000,299.85000,48.00000,288.13000
2018-09-12-06:00:00,3.74000,210.00000,1009.30000,300.15000,47.00000,288.08000
2018-09-12-07:00:00,4.10000,176.00000,1008.70000,300.75000,44.00000,287.63000
2018-09-12-08:00:00,5.46000,195.00000,1008.50000,300.65000,44.00000,287.53000
2018-09-12-09:00:00,4.78000,190.00000,1008.40000,300.35000,47.00000,288.27000
2018-09-12-10:00:00,4.63000,167.00000,1008.30000,300.05000,49.00000,288.63000
2018-09-12-11:00:00,4.51000,189.00000,1008.30000,299.25000,51.00000,288.51000
2018-09-12-12:00:00,3.24000,171.00000,1009.20000,297.95000,56.00000,288.73000
2018-09-12-13:00:00,2.61000,146.00000,1009.90000,298.35000,55.00000,288.83000
2018-09-12-14:00:00,3.56000,110.00000,1009.80000,295.55000,71.00000,290.12000
2018-09-12-15:00:00,2.90000,134.00000,1009.90000,296.35000,65.00000,289.52000
2018-09-12-16:00:00,2.46000,104.00000,1010.00000,294.65000,73.00000,289.69000
2018-09-12-17:00:00,1.60000,51.00000,1010.00000,294.15000,74.00000,289.41000
2018-09-12-18:00:00,2.00000,68.00000,1009.90000,293.85000,75.00000,289.33000
2018-09-12-19:00:00,2.00000,41.00000,1010.00000,294.35000,74.00000,289.61000
2018-09-12-20:00:00,1.83000,70.00000,1010.10000,293.45000,80.00000,289.94000
2018-09-12-21:00:00,0.78000,62.00000,1010.60000,293.15000,81.00000,289.84000
2018-09-12-22:00:00,1.56000,340.00000,1010.90000,292.45000,85.00000,289.90000
2018-09-12-23:00:00,1.91000,8.00000,1011.40000,292.35000,87.00000,290.17000
2018-09-13-00:00:00,1.83000,27.00000,1011.70000,294.45000,78.00000,290.52000
2018-09-13-01:00:00,1.63000,74.00000,1012.00000,295.85000,71.00000,290.41000
2018-09-13-02:00:00,1.81000,80.00000,1012.30000,296.65000,68.00000,290.51000
2018-09-13-03:00:00,1.95000,80.00000,1012.10000,298.45000,63.00000,291.03000
2018-09-13-04:00:00,2.16000,131.00000,1012.00000,299.85000,55.00000,290.23000
2018-09-13-05:00:00,1.47000,194.00000,1011.40000,300.65000,52.00000,290.11000
2018-09-13-06:00:00,3.36000,151.00000,1010.70000,300.65000,51.00000,289.81000
2018-09-13-07:00:00,3.45000,146.00000,1010.30000,300.95000,49.00000,289.47000
2018-09-13-08:00:00,4.09000,140.00000,1010.00000,300.85000,50.00000,289.69000
2018-09-13-09:00:00,4.33000,152.00000,1010.30000,300.65000,53.00000,290.41000
2018-09-13-10:00:00,5.07000,181.00000,1010.40000,300.25000,53.00000,290.03000
2018-09-13-11:00:00,3.92000,196.00000,1010.70000,299.95000,54.00000,290.04000
2018-09-13-12:00:00,2.32000,180.00000,1011.20000,299.25000,57.00000,290.23000
2018-09-13-13:00:00,2.52000,129.00000,1011.20000,298.95000,59.00000,290.48000
2018-09-13-14:00:00,2.27000,117.00000,1011.40000,297.45000,68.00000,291.27000
2018-09-13-15:00:00,2.58000,136.00000,1011.30000,297.75000,67.00000,291.33000
2018-09-13-16:00:00,2.09000,87.00000,1011.30000,295.75000,78.00000,291.79000
2018-09-13-17:00:00,1.85000,88.00000,1011.30000,295.45000,80.00000,291.89000
2018-09-13-18:00:00,2.03000,86.00000,1011.30000,295.35000,81.00000,291.99000
2018-09-13-19:00:00,2.24000,90.00000,1011.40000,294.15000,85.00000,291.57000
2018-09-13-20:00:00,2.10000,59.00000,1011.00000,294.25000,85.00000,291.67000
2018-09-13-21:00:00,0.90000,54.00000,1011.10000,294.15000,85.00000,291.57000
