DateTime,SPD10,DIR10,SLP,T2,RH2,TD2
2018-06-26-13:00:00,0.78000,65.00000,995.50000,299.65000,68.00000,293.38000
2018-06-26-14:00:00,1.09000,90.00000,995.20000,300.65000,61.00000,292.61000
2018-06-26-15:00:00,1.21000,3.00000,995.10000,298.85000,74.00000,293.96000
2018-06-26-16:00:00,2.25000,335.00000,995.30000,297.95000,77.00000,293.72000
2018-06-26-17:00:00,0.48000,8.00000,994.90000,297.05000,83.00000,294.04000
2018-06-26-18:00:00,2.03000,351.00000,995.00000,296.75000,86.00000,294.32000
2018-06-26-19:00:00,1.70000,346.00000,994.80000,296.15000,89.00000,294.27000
2018-06-26-20:00:00,1.39000,334.00000,995.00000,295.85000,91.00000,294.33000
2018-06-26-21:00:00,2.33000,345.00000,995.00000,295.75000,91.00000,294.23000
2018-06-26-22:00:00,1.04000,297.00000,994.80000,297.15000,86.00000,294.71000
2018-06-26-23:00:00,3.24000,328.00000,995.40000,299.95000,70.00000,294.13000
2018-06-27-00:00:00,3.17000,342.00000,995.40000,302.85000,58.00000,293.89000
2018-06-27-01:00:00,3.38000,312.00000,995.30000,304.65000,47.00000,292.23000
2018-06-27-02:00:00,3.57000,286.00000,995.10000,307.75000,27.00000,286.42000
2018-06-27-03:00:00,3.59000,339.00000,994.60000,309.75000,20.00000,283.62000
2018-06-27-04:00:00,4.41000,292.00000,994.10000,310.65000,20.00000,284.37000
2018-06-27-05:00:00,5.40000,326.00000,993.80000,311.05000,19.00000,283.94000
2018-06-27-06:00:00,6.26000,326.00000,993.70000,309.75000,20.00000,283.62000
2018-06-27-07:00:00,6.35000,340.00000,993.50000,310.95000,18.00000,283.06000
2018-06-27-08:00:00,6.27000,351.00000,993.60000,310.15000,19.00000,283.19000
2018-06-27-09:00:00,6.49000,340.00000,993.40000,310.65000,19.00000,283.61000
2018-06-27-10:00:00,5.71000,358.00000,993.80000,309.55000,20.00000,283.45000
2018-06-27-11:00:00,4.26000,4.00000,994.50000,307.65000,24.00000,284.56000
2018-06-27-12:00:00,4.95000,358.00000,995.40000,305.05000,28.00000,284.62000
2018-06-27-13:00:00,1.02000,25.00000,996.40000,301.45000,39.00000,286.42000
2018-06-27-14:00:00,2.38000,2.00000,996.80000,301.65000,37.00000,285.81000
2018-06-27-15:00:00,4.57000,345.00000,997.10000,300.25000,39.00000,285.34000
2018-06-27-16:00:00,4.59000,6.00000,997.30000,301.05000,36.00000,284.86000
2018-06-27-17:00:00,2.01000,6.00000,997.30000,300.55000,38.00000,285.22000
2018-06-27-18:00:00,2.48000,358.00000,997.00000,297.75000,50.00000,286.81000
2018-06-27-19:00:00,1.34000,15.00000,996.90000,295.85000,62.00000,288.31000
2018-06-27-20:00:00,3.08000,353.00000,997.20000,295.95000,54.00000,286.30000
2018-06-27-21:00:00,1.33000,333.00000,997.80000,295.45000,57.00000,286.65000
2018-06-27-22:00:00,1.35000,338.00000,998.10000,298.15000,56.00000,288.92000
2018-06-27-23:00:00,2.69000,356.00000,998.30000,301.65000,38.00000,286.21000
2018-06-28-00:00:00,3.78000,338.00000,998.70000,303.55000,32.00000,285.31000
2018-06-28-01:00:00,2.36000,351.00000,998.50000,304.75000,30.00000,285.40000
2018-06-28-02:00:00,6.16000,355.00000,998.00000,305.95000,25.00000,283.71000
2018-06-28-03:00:00,5.06000,15.00000,997.60000,307.05000,23.00000,283.41000
2018-06-28-04:00:00,3.07000,360.00000,996.80000,307.55000,21.00000,282.49000
2018-06-28-05:00:00,4.51000,349.00000,996.10000,308.75000,20.00000,282.78000
2018-06-28-06:00:00,2.24000,352.00000,995.60000,309.25000,19.00000,282.44000
2018-06-28-07:00:00,3.05000,328.00000,995.20000,309.75000,17.00000,281.22000
2018-06-28-08:00:00,2.30000,280.00000,994.60000,310.75000,17.00000,282.05000
2018-06-28-09:00:00,1.23000,171.00000,994.30000,309.55000,18.00000,281.90000
2018-06-28-10:00:00,1.71000,308.00000,994.00000,309.25000,18.00000,281.65000
2018-06-28-11:00:00,2.02000,165.00000,994.00000,306.55000,29.00000,286.46000
2018-06-28-12:00:00,2.11000,172.00000,994.30000,303.75000,34.00000,286.41000
2018-06-28-13:00:00,1.12000,165.00000,995.00000,301.45000,40.00000,286.81000
2018-06-28-14:00:00,3.77000,217.00000,995.40000,305.65000,25.00000,283.45000
2018-06-28-15:00:00,1.66000,83.00000,995.70000,301.45000,40.00000,286.81000
2018-06-28-16:00:00,1.89000,99.00000,995.80000,299.95000,47.00000,287.90000
2018-06-28-17:00:00,1.57000,102.00000,995.80000,298.95000,52.00000,288.53000
2018-06-28-18:00:00,1.34000,82.00000,995.90000,297.95000,56.00000,288.73000
2018-06-28-19:00:00,0.45000,328.00000,995.70000,296.35000,66.00000,289.76000
2018-06-28-20:00:00,0.85000,343.00000,995.80000,295.15000,70.00000,289.52000
2018-06-28-21:00:00,1.51000,13.00000,995.80000,295.25000,67.00000,288.94000
2018-06-28-22:00:00,2.46000,351.00000,995.80000,297.25000,58.00000,288.61000
2018-06-28-23:00:00,2.26000,326.00000,995.60000,300.85000,45.00000,288.06000
2018-06-29-00:00:00,1.89000,309.00000,995.40000,303.45000,38.00000,287.83000
2018-06-29-01:00:00,1.28000,22.00000,995.10000,305.75000,30.00000,286.27000
2018-06-29-02:00:00,1.18000,93.00000,995.00000,307.25000,27.00000,285.99000
2018-06-29-03:00:00,2.37000,172.00000,994.70000,308.55000,25.00000,285.95000
2018-06-29-04:00:00,3.34000,180.00000,994.00000,310.15000,23.00000,286.05000
2018-06-29-05:00:00,4.45000,180.00000,993.00000,311.35000,22.00000,286.40000
2018-06-29-06:00:00,4.63000,176.00000,992.40000,312.85000,21.00000,286.96000
2018-06-29-07:00:00,3.02000,235.00000,992.60000,311.15000,17.00000,282.38000
2018-06-29-08:00:00,10.20000,352.00000,993.90000,306.25000,24.00000,283.36000
2018-06-29-09:00:00,1.20000,74.00000,992.90000,305.45000,27.00000,284.43000
2018-06-29-10:00:00,7.18000,214.00000,993.10000,308.65000,20.00000,282.70000
2018-06-29-11:00:00,1.89000,145.00000,994.20000,306.15000,24.00000,283.28000
2018-06-29-12:00:00,1.42000,47.00000,994.70000,302.35000,38.00000,286.84000
2018-06-29-13:00:00,0.85000,63.00000,996.00000,299.45000,50.00000,288.39000
2018-06-29-14:00:00,0.87000,128.00000,996.70000,298.45000,66.00000,291.76000
2018-06-29-15:00:00,2.02000,151.00000,996.50000,301.65000,39.00000,286.61000
2018-06-29-16:00:00,2.24000,77.00000,997.10000,300.75000,45.00000,287.97000
2018-06-29-17:00:00,1.48000,94.00000,997.00000,300.25000,47.00000,288.18000
2018-06-29-18:00:00,2.15000,100.00000,997.20000,299.75000,50.00000,288.67000
2018-06-29-19:00:00,1.91000,89.00000,997.60000,299.05000,54.00000,289.20000
2018-06-29-20:00:00,1.17000,94.00000,998.10000,298.45000,57.00000,289.47000
2018-06-29-21:00:00,0.54000,57.00000,998.70000,296.75000,68.00000,290.60000
2018-06-29-22:00:00,1.80000,3.00000,999.50000,297.45000,67.00000,291.04000
2018-06-29-23:00:00,1.31000,28.00000,999.70000,299.95000,54.00000,290.04000
2018-06-30-00:00:00,2.22000,83.00000,1000.00000,301.15000,54.00000,291.16000
2018-06-30-01:00:00,2.15000,101.00000,1000.20000,302.95000,52.00000,292.25000
2018-06-30-02:00:00,2.63000,94.00000,1000.50000,303.35000,49.00000,291.68000
2018-06-30-03:00:00,3.99000,117.00000,1000.80000,304.75000,48.00000,292.65000
2018-06-30-04:00:00,3.08000,114.00000,1000.70000,306.35000,43.00000,292.38000
2018-06-30-05:00:00,4.35000,138.00000,1000.10000,307.45000,37.00000,291.01000
2018-06-30-06:00:00,5.14000,168.00000,999.20000,308.25000,37.00000,291.73000
2018-06-30-07:00:00,5.20000,164.00000,998.50000,308.75000,39.00000,293.01000
2018-06-30-08:00:00,4.17000,137.00000,998.70000,306.75000,46.00000,293.82000
2018-06-30-09:00:00,3.94000,133.00000,998.90000,305.25000,47.00000,292.78000
2018-06-30-10:00:00,4.31000,130.00000,998.70000,304.45000,40.00000,289.52000
2018-06-30-11:00:00,8.23000,344.00000,1002.90000,293.25000,88.00000,291.23000
2018-06-30-12:00:00,2.96000,9.00000,1002.90000,294.95000,87.00000,292.73000
2018-06-30-13:00:00,2.06000,80.00000,1003.10000,294.65000,90.00000,292.97000
2018-06-30-14:00:00,3.79000,353.00000,1003.20000,294.05000,90.00000,292.38000
2018-06-30-15:00:00,1.74000,348.00000,1005.40000,294.75000,88.00000,292.71000
2018-06-30-16:00:00,1.98000,66.00000,1004.40000,294.95000,87.00000,292.73000
2018-06-30-17:00:00,1.55000,17.00000,1002.90000,294.95000,86.00000,292.54000
2018-06-30-18:00:00,2.89000,258.00000,1003.10000,295.25000,83.00000,292.28000
2018-06-30-19:00:00,1.11000,121.00000,1002.60000,294.45000,87.00000,292.24000
2018-06-30-20:00:00,0.57000,103.00000,1003.00000,293.85000,92.00000,292.53000
2018-06-30-21:00:00,1.56000,68.00000,1003.40000,293.75000,93.00000,292.60000
2018-06-30-22:00:00,1.17000,27.00000,1003.90000,294.65000,90.00000,292.97000
2018-06-30-23:00:00,0.78000,50.00000,1004.20000,295.75000,87.00000,293.52000
2018-07-01-00:00:00,2.13000,106.00000,1004.50000,297.25000,73.00000,292.20000
2018-07-01-01:00:00,1.86000,145.00000,1004.50000,298.35000,68.00000,292.14000
2018-07-01-02:00:00,2.52000,146.00000,1004.00000,299.45000,65.00000,292.48000
2018-07-01-03:00:00,1.94000,129.00000,1003.50000,300.85000,59.00000,292.28000
2018-07-01-04:00:00,3.32000,175.00000,1003.00000,301.25000,60.00000,292.92000
2018-07-01-05:00:00,3.78000,156.00000,1002.60000,302.35000,62.00000,294.48000
2018-07-01-06:00:00,3.91000,161.00000,1002.00000,302.85000,62.00000,294.96000
2018-07-01-07:00:00,4.40000,158.00000,1001.50000,302.85000,63.00000,295.22000
2018-07-01-08:00:00,4.67000,171.00000,1001.20000,302.95000,57.00000,293.71000
2018-07-01-09:00:00,3.15000,164.00000,1000.70000,303.45000,55.00000,293.61000
2018-07-01-10:00:00,2.30000,148.00000,1000.70000,303.05000,57.00000,293.80000
2018-07-01-11:00:00,3.18000,149.00000,1000.70000,302.25000,60.00000,293.86000
2018-07-01-12:00:00,2.67000,143.00000,1001.00000,300.95000,67.00000,294.39000
2018-07-01-13:00:00,2.39000,146.00000,1001.60000,300.15000,69.00000,294.10000
2018-07-01-14:00:00,2.66000,163.00000,1001.80000,299.75000,71.00000,294.17000
2018-07-01-15:00:00,3.07000,159.00000,1001.80000,298.45000,75.00000,293.79000
2018-07-01-16:00:00,1.71000,165.00000,1001.80000,298.25000,75.00000,293.59000
2018-07-01-17:00:00,2.86000,159.00000,1001.90000,297.75000,79.00000,293.94000
2018-07-01-18:00:00,1.94000,134.00000,1002.10000,297.55000,82.00000,294.34000
2018-07-01-19:00:00,2.15000,142.00000,1001.90000,297.25000,84.00000,294.43000
2018-07-01-20:00:00,1.60000,133.00000,1002.00000,296.95000,86.00000,294.51000
2018-07-01-21:00:00,1.69000,124.00000,1002.00000,296.65000,87.00000,294.40000
2018-07-01-22:00:00,1.82000,131.00000,1001.80000,296.75000,87.00000,294.50000
2018-07-01-23:00:00,1.41000,129.00000,1001.70000,297.25000,84.00000,294.43000
2018-07-02-00:00:00,1.22000,111.00000,1001.90000,297.85000,80.00000,294.24000
2018-07-02-01:00:00,1.61000,106.00000,1001.40000,298.25000,77.00000,294.01000
2018-07-02-02:00:00,2.48000,137.00000,1001.60000,299.05000,73.00000,293.94000
2018-07-02-03:00:00,2.39000,159.00000,1001.90000,299.05000,73.00000,293.94000
2018-07-02-04:00:00,1.58000,120.00000,1001.40000,300.45000,68.00000,294.15000
2018-07-02-05:00:00,2.60000,164.00000,1000.30000,302.55000,60.00000,294.15000
2018-07-02-06:00:00,2.61000,178.00000,999.40000,302.95000,60.00000,294.53000
2018-07-02-07:00:00,1.89000,133.00000,999.00000,303.25000,57.00000,293.99000
2018-07-02-08:00:00,3.00000,161.00000,998.30000,303.65000,56.00000,294.08000
2018-07-02-09:00:00,2.27000,151.00000,998.20000,303.35000,60.00000,294.90000
2018-07-02-10:00:00,1.80000,124.00000,997.80000,303.15000,59.00000,294.45000
2018-07-02-11:00:00,2.23000,133.00000,997.60000,302.85000,59.00000,294.16000
2018-07-02-12:00:00,2.18000,135.00000,997.50000,302.05000,63.00000,294.46000
2018-07-02-13:00:00,4.22000,154.00000,998.50000,301.55000,62.00000,293.72000
2018-07-02-14:00:00,2.07000,126.00000,998.70000,300.55000,64.00000,293.28000
2018-07-02-15:00:00,1.96000,144.00000,998.90000,299.95000,67.00000,293.44000
2018-07-02-16:00:00,1.76000,80.00000,999.10000,296.75000,91.00000,295.22000
2018-07-02-17:00:00,1.66000,79.00000,998.90000,297.15000,91.00000,295.62000
2018-07-02-18:00:00,1.17000,40.00000,998.80000,296.85000,92.00000,295.50000
2018-07-02-19:00:00,1.37000,6.00000,998.60000,296.45000,95.00000,295.62000
2018-07-02-20:00:00,1.56000,19.00000,998.60000,296.35000,95.00000,295.52000
2018-07-02-21:00:00,1.40000,36.00000,998.70000,295.85000,94.00000,294.85000
2018-07-02-22:00:00,0.96000,21.00000,998.70000,295.85000,95.00000,295.02000
2018-07-02-23:00:00,2.20000,10.00000,999.20000,296.25000,94.00000,295.25000
2018-07-03-00:00:00,1.57000,18.00000,999.40000,296.45000,94.00000,295.45000
2018-07-03-01:00:00,1.12000,80.00000,998.50000,297.55000,87.00000,295.29000
2018-07-03-02:00:00,1.00000,170.00000,998.40000,298.35000,81.00000,294.92000
2018-07-03-03:00:00,1.40000,88.00000,998.30000,298.95000,77.00000,294.69000
2018-07-03-04:00:00,0.82000,48.00000,997.90000,300.35000,72.00000,294.97000
2018-07-03-05:00:00,1.89000,154.00000,997.00000,301.85000,66.00000,295.01000
2018-07-03-06:00:00,2.12000,184.00000,996.10000,303.85000,59.00000,295.11000
2018-07-03-07:00:00,1.78000,111.00000,995.20000,303.05000,64.00000,295.66000
2018-07-03-08:00:00,2.69000,150.00000,994.70000,303.45000,60.00000,295.00000
2018-07-03-09:00:00,2.26000,156.00000,994.10000,303.25000,63.00000,295.60000
2018-07-03-10:00:00,1.64000,126.00000,993.80000,302.85000,64.00000,295.47000
2018-07-03-11:00:00,1.78000,133.00000,994.00000,302.35000,65.00000,295.24000
2018-07-03-12:00:00,1.43000,134.00000,994.70000,301.45000,70.00000,295.58000
2018-07-03-13:00:00,1.81000,150.00000,995.10000,300.85000,71.00000,295.23000
2018-07-03-14:00:00,1.80000,160.00000,994.70000,299.85000,79.00000,295.98000
2018-07-03-15:00:00,2.27000,150.00000,994.90000,300.15000,75.00000,295.44000
2018-07-03-16:00:00,1.22000,127.00000,994.80000,299.45000,77.00000,295.18000
2018-07-03-17:00:00,1.84000,144.00000,994.70000,298.25000,84.00000,295.41000
2018-07-03-18:00:00,1.06000,63.00000,994.80000,298.65000,79.00000,294.81000
2018-07-03-19:00:00,0.89000,70.00000,995.20000,298.05000,82.00000,294.83000
2018-07-03-20:00:00,0.93000,73.00000,995.20000,297.55000,85.00000,294.91000
2018-07-03-21:00:00,1.02000,59.00000,995.50000,297.35000,86.00000,294.91000
2018-07-03-22:00:00,1.00000,123.00000,995.70000,297.55000,85.00000,294.91000
2018-07-03-23:00:00,1.56000,174.00000,995.40000,298.35000,83.00000,295.32000
2018-07-04-00:00:00,2.37000,239.00000,995.30000,300.25000,74.00000,295.32000
2018-07-04-01:00:00,2.65000,340.00000,995.60000,302.55000,66.00000,295.68000
2018-07-04-02:00:00,1.58000,6.00000,995.20000,303.05000,62.00000,295.15000
2018-07-04-03:00:00,1.43000,118.00000,994.60000,304.05000,55.00000,294.17000
2018-07-04-04:00:00,1.95000,127.00000,994.20000,305.45000,50.00000,293.95000
2018-07-04-05:00:00,2.48000,238.00000,993.60000,306.35000,49.00000,294.46000
2018-07-04-06:00:00,2.96000,166.00000,992.90000,307.45000,49.00000,295.47000
2018-07-04-07:00:00,3.09000,207.00000,992.50000,307.55000,46.00000,294.55000
2018-07-04-08:00:00,3.04000,187.00000,992.20000,308.05000,43.00000,293.93000
2018-07-04-09:00:00,3.52000,184.00000,991.50000,307.85000,45.00000,294.47000
2018-07-04-10:00:00,2.93000,152.00000,991.80000,307.35000,50.00000,295.71000
2018-07-04-11:00:00,2.46000,148.00000,992.30000,306.45000,49.00000,294.55000
2018-07-04-12:00:00,2.15000,150.00000,993.10000,305.15000,53.00000,294.60000
2018-07-04-13:00:00,2.02000,161.00000,993.70000,304.35000,56.00000,294.74000
2018-07-04-14:00:00,2.35000,146.00000,994.10000,302.95000,62.00000,295.05000
2018-07-04-15:00:00,1.68000,142.00000,994.20000,302.55000,63.00000,294.93000
2018-07-04-16:00:00,1.85000,114.00000,994.40000,302.15000,66.00000,295.30000
2018-07-04-17:00:00,1.20000,87.00000,994.80000,300.95000,77.00000,296.64000
2018-07-04-18:00:00,2.10000,97.00000,995.20000,300.45000,80.00000,296.77000
2018-07-04-19:00:00,0.89000,89.00000,995.20000,299.75000,81.00000,296.29000
2018-07-04-20:00:00,0.60000,86.00000,995.40000,298.65000,87.00000,296.37000
2018-07-04-21:00:00,1.26000,94.00000,995.90000,299.15000,81.00000,295.71000
2018-07-04-22:00:00,1.44000,89.00000,996.50000,299.45000,77.00000,295.18000
2018-07-04-23:00:00,2.57000,102.00000,996.90000,300.35000,73.00000,295.19000
2018-07-05-00:00:00,1.54000,91.00000,997.30000,301.35000,71.00000,295.71000
2018-07-05-01:00:00,2.04000,131.00000,997.60000,303.05000,66.00000,296.16000
2018-07-05-02:00:00,1.27000,97.00000,997.80000,304.35000,61.00000,296.12000
2018-07-05-03:00:00,1.54000,67.00000,997.60000,306.05000,54.00000,295.74000
2018-07-05-04:00:00,2.11000,173.00000,997.30000,307.15000,51.00000,295.84000
2018-07-05-05:00:00,2.34000,178.00000,996.50000,307.85000,50.00000,296.17000
2018-07-05-06:00:00,1.52000,135.00000,996.60000,306.85000,54.00000,296.49000
2018-07-05-07:00:00,1.92000,131.00000,996.40000,307.45000,49.00000,295.47000
2018-07-05-08:00:00,1.40000,123.00000,996.90000,306.55000,56.00000,296.80000
2018-07-05-09:00:00,2.93000,101.00000,996.70000,304.75000,45.00000,291.63000
2018-07-05-10:00:00,6.42000,31.00000,1000.30000,301.25000,59.00000,292.65000
2018-07-05-11:00:00,3.06000,61.00000,1000.10000,296.95000,78.00000,292.96000
2018-07-05-12:00:00,7.47000,1.00000,1001.20000,296.45000,81.00000,293.07000
2018-07-05-13:00:00,1.31000,57.00000,1001.40000,297.35000,74.00000,292.51000
2018-07-05-14:00:00,0.76000,68.00000,1001.60000,297.35000,77.00000,293.14000
2018-07-05-15:00:00,2.39000,351.00000,1001.80000,296.65000,83.00000,293.65000
2018-07-05-16:00:00,1.13000,29.00000,1001.90000,296.25000,86.00000,293.82000
2018-07-05-17:00:00,2.95000,338.00000,1002.10000,295.95000,88.00000,293.90000
2018-07-05-18:00:00,1.21000,16.00000,1002.20000,295.55000,89.00000,293.68000
2018-07-05-19:00:00,2.36000,2.00000,1002.70000,295.35000,91.00000,293.84000
2018-07-05-20:00:00,1.97000,355.00000,1002.90000,294.85000,93.00000,293.69000
2018-07-05-21:00:00,1.69000,344.00000,1003.30000,294.55000,92.00000,293.22000
2018-07-05-22:00:00,2.75000,359.00000,1003.60000,295.95000,88.00000,293.90000
2018-07-05-23:00:00,2.80000,356.00000,1003.70000,298.15000,79.00000,294.33000
2018-07-06-00:00:00,1.68000,19.00000,1003.80000,300.35000,69.00000,294.29000
2018-07-06-01:00:00,2.61000,358.00000,1003.60000,301.15000,64.00000,293.85000
2018-07-06-02:00:00,1.06000,28.00000,1003.70000,303.55000,59.00000,294.82000
2018-07-06-03:00:00,2.87000,156.00000,1003.30000,304.95000,50.00000,293.49000
2018-07-06-04:00:00,3.00000,162.00000,1003.20000,305.25000,52.00000,294.39000
2018-07-06-05:00:00,2.09000,153.00000,1002.60000,306.55000,49.00000,294.64000
2018-07-06-06:00:00,3.64000,150.00000,1001.90000,306.65000,46.00000,293.72000
2018-07-06-07:00:00,3.54000,176.00000,1001.60000,307.45000,44.00000,293.75000
2018-07-06-08:00:00,4.96000,169.00000,1001.40000,306.75000,45.00000,293.47000
2018-07-06-09:00:00,3.78000,163.00000,1001.50000,306.95000,45.00000,293.65000
2018-07-06-10:00:00,3.95000,163.00000,1001.60000,305.25000,50.00000,293.76000
2018-07-06-11:00:00,2.96000,158.00000,1002.20000,304.45000,52.00000,293.65000
2018-07-06-12:00:00,2.90000,148.00000,1002.70000,303.25000,56.00000,293.71000
2018-07-06-13:00:00,2.84000,132.00000,1003.60000,302.55000,59.00000,293.88000
2018-07-06-14:00:00,2.71000,142.00000,1003.90000,301.35000,66.00000,294.53000
2018-07-06-15:00:00,3.08000,163.00000,1004.20000,300.05000,72.00000,294.68000
2018-07-06-16:00:00,2.61000,168.00000,1004.30000,299.35000,77.00000,295.08000
2018-07-06-17:00:00,2.44000,154.00000,1004.40000,298.55000,82.00000,295.32000
2018-07-06-18:00:00,1.45000,148.00000,1004.50000,298.15000,86.00000,295.69000
2018-07-06-19:00:00,2.06000,136.00000,1004.80000,298.05000,85.00000,295.41000
2018-07-06-20:00:00,1.83000,93.00000,1004.80000,297.65000,85.00000,295.01000
2018-07-06-21:00:00,1.59000,109.00000,1004.90000,296.85000,90.00000,295.14000
2018-07-06-22:00:00,1.43000,109.00000,1005.20000,296.85000,89.00000,294.96000
2018-07-06-23:00:00,1.80000,97.00000,1005.20000,296.65000,90.00000,294.95000
2018-07-07-00:00:00,1.80000,101.00000,1005.30000,296.75000,89.00000,294.87000
2018-07-07-01:00:00,2.70000,122.00000,1005.00000,296.95000,89.00000,295.06000
2018-07-07-02:00:00,2.73000,155.00000,1004.70000,297.25000,89.00000,295.36000
2018-07-07-03:00:00,3.62000,174.00000,1004.60000,298.45000,81.00000,295.02000
2018-07-07-04:00:00,2.63000,144.00000,1003.60000,298.85000,78.00000,294.80000
2018-07-07-05:00:00,1.38000,129.00000,1003.70000,298.95000,77.00000,294.69000
2018-07-07-06:00:00,2.24000,141.00000,1003.10000,300.05000,73.00000,294.90000
2018-07-07-07:00:00,2.04000,155.00000,1002.80000,299.75000,74.00000,294.83000
2018-07-07-08:00:00,1.69000,151.00000,1002.90000,298.55000,85.00000,295.90000
2018-07-07-09:00:00,0.90000,75.00000,1002.70000,297.45000,94.00000,296.44000
2018-07-07-10:00:00,1.14000,108.00000,1002.60000,297.55000,94.00000,296.54000
2018-07-07-11:00:00,1.06000,28.00000,1002.90000,297.55000,94.00000,296.54000
2018-07-07-12:00:00,0.86000,118.00000,1003.00000,297.25000,95.00000,296.41000
2018-07-07-13:00:00,0.98000,67.00000,1003.10000,297.05000,96.00000,296.39000
2018-07-07-14:00:00,0.78000,76.00000,1002.70000,296.85000,97.00000,296.35000
2018-07-07-15:00:00,0.96000,18.00000,1002.70000,296.95000,96.00000,296.29000
2018-07-07-16:00:00,1.22000,129.00000,1002.90000,297.05000,94.00000,296.04000
2018-07-07-17:00:00,1.83000,147.00000,1002.40000,296.55000,97.00000,296.06000
2018-07-07-18:00:00,0.90000,130.00000,1002.40000,296.65000,96.00000,295.99000
2018-07-07-19:00:00,1.30000,121.00000,1002.10000,296.55000,97.00000,296.06000
2018-07-07-20:00:00,0.66000,100.00000,1002.20000,296.45000,97.00000,295.96000
2018-07-07-21:00:00,1.81000,117.00000,1001.70000,296.35000,97.00000,295.86000
2018-07-07-22:00:00,1.23000,97.00000,1001.90000,296.45000,97.00000,295.96000
2018-07-07-23:00:00,1.05000,93.00000,1002.40000,296.75000,96.00000,296.09000
2018-07-08-00:00:00,1.47000,121.00000,1002.60000,296.95000,95.00000,296.12000
2018-07-08-01:00:00,1.58000,103.00000,1003.00000,297.35000,94.00000,296.34000
2018-07-08-02:00:00,1.56000,38.00000,1002.70000,298.75000,87.00000,296.47000
2018-07-08-03:00:00,0.43000,145.00000,1002.70000,300.35000,76.00000,295.84000
2018-07-08-04:00:00,1.17000,97.00000,1002.70000,300.55000,79.00000,296.67000
2018-07-08-05:00:00,1.63000,132.00000,1002.60000,301.75000,71.00000,296.09000
2018-07-08-06:00:00,1.28000,145.00000,1001.90000,303.25000,70.00000,297.31000
2018-07-08-07:00:00,1.42000,91.00000,1001.60000,303.25000,65.00000,296.10000
2018-07-08-08:00:00,2.02000,136.00000,1001.60000,302.95000,67.00000,296.31000
2018-07-08-09:00:00,1.65000,122.00000,1002.00000,302.95000,70.00000,297.02000
2018-07-08-10:00:00,3.49000,152.00000,1002.40000,302.35000,73.00000,297.12000
2018-07-08-11:00:00,2.16000,129.00000,1003.00000,301.95000,75.00000,297.18000
2018-07-08-12:00:00,2.71000,114.00000,1003.70000,300.95000,81.00000,297.46000
2018-07-08-13:00:00,2.03000,104.00000,1004.60000,300.45000,82.00000,297.18000
2018-07-08-14:00:00,2.15000,137.00000,1004.50000,300.05000,85.00000,297.37000
2018-07-08-15:00:00,1.54000,94.00000,1005.00000,299.95000,85.00000,297.27000
2018-07-08-16:00:00,1.32000,128.00000,1004.90000,299.55000,86.00000,297.07000
2018-07-08-17:00:00,1.47000,132.00000,1004.30000,299.35000,85.00000,296.68000
2018-07-08-18:00:00,1.89000,112.00000,1004.70000,299.05000,87.00000,296.77000
2018-07-08-19:00:00,1.56000,129.00000,1004.40000,298.85000,88.00000,296.75000
2018-07-08-20:00:00,1.82000,118.00000,1004.70000,298.55000,89.00000,296.64000
2018-07-08-21:00:00,1.28000,113.00000,1005.00000,298.25000,92.00000,296.89000
2018-07-08-22:00:00,1.28000,96.00000,1005.80000,298.35000,92.00000,296.98000
2018-07-08-23:00:00,1.67000,113.00000,1006.00000,298.85000,91.00000,297.30000
2018-07-09-00:00:00,2.11000,124.00000,1006.70000,299.15000,89.00000,297.23000
2018-07-09-01:00:00,2.69000,132.00000,1006.90000,299.75000,87.00000,297.46000
2018-07-09-02:00:00,2.48000,148.00000,1007.10000,299.75000,85.00000,297.08000
2018-07-09-03:00:00,1.72000,118.00000,1006.90000,300.35000,82.00000,297.08000
2018-07-09-04:00:00,2.08000,135.00000,1007.00000,300.55000,82.00000,297.27000
2018-07-09-05:00:00,2.57000,154.00000,1006.80000,298.55000,77.00000,294.31000
2018-07-09-06:00:00,1.80000,168.00000,1007.30000,299.45000,79.00000,295.59000
2018-07-09-07:00:00,1.68000,100.00000,1006.70000,299.05000,76.00000,294.58000
2018-07-09-08:00:00,0.87000,84.00000,1006.60000,300.85000,77.00000,296.54000
2018-07-09-09:00:00,3.39000,307.00000,1006.50000,299.25000,76.00000,294.78000
2018-07-09-10:00:00,0.78000,35.00000,1006.80000,296.95000,96.00000,296.29000
2018-07-09-11:00:00,2.75000,143.00000,1007.10000,297.95000,91.00000,296.41000
2018-07-09-12:00:00,1.76000,155.00000,1007.80000,297.65000,87.00000,295.39000
2018-07-09-13:00:00,2.50000,155.00000,1008.60000,297.35000,88.00000,295.28000
2018-07-09-14:00:00,2.42000,141.00000,1009.00000,297.15000,85.00000,294.52000
2018-07-09-15:00:00,1.92000,123.00000,1009.10000,297.05000,84.00000,294.23000
2018-07-09-16:00:00,1.32000,103.00000,1008.90000,296.65000,85.00000,294.03000
2018-07-09-17:00:00,0.65000,78.00000,1008.60000,296.45000,86.00000,294.02000
2018-07-09-18:00:00,1.04000,100.00000,1008.40000,296.15000,87.00000,293.91000
2018-07-09-19:00:00,0.82000,89.00000,1008.10000,296.25000,87.00000,294.01000
2018-07-09-20:00:00,1.28000,117.00000,1008.20000,296.15000,87.00000,293.91000
2018-07-09-21:00:00,0.56000,107.00000,1008.30000,296.05000,87.00000,293.81000
