DateTime,SPD10,DIR10,SLP,T2,RH2,TD2
2018-03-30-02:00:00,4.87000,176.00000,1021.90000,286.15000,24.00000,266.07000
2018-03-30-03:00:00,4.55000,140.00000,1021.10000,287.05000,23.00000,266.29000
2018-03-30-04:00:00,5.05000,173.00000,1019.80000,288.85000,22.00000,267.25000
2018-03-30-05:00:00,3.76000,171.00000,1018.00000,290.25000,19.00000,266.51000
2018-03-30-06:00:00,3.84000,175.00000,1016.10000,290.65000,18.00000,266.14000
2018-03-30-07:00:00,5.43000,176.00000,1014.70000,291.55000,18.00000,266.89000
2018-03-30-08:00:00,3.98000,201.00000,1013.70000,291.85000,18.00000,267.14000
2018-03-30-09:00:00,4.20000,174.00000,1012.80000,291.35000,18.00000,266.72000
2018-03-30-10:00:00,3.18000,200.00000,1012.40000,290.25000,19.00000,266.51000
2018-03-30-11:00:00,1.51000,190.00000,1012.50000,289.35000,22.00000,267.68000
2018-03-30-12:00:00,4.81000,137.00000,1012.90000,288.65000,25.00000,268.77000
2018-03-30-13:00:00,4.82000,140.00000,1013.20000,287.55000,25.00000,267.82000
2018-03-30-14:00:00,3.60000,133.00000,1013.40000,286.95000,26.00000,267.82000
2018-03-30-15:00:00,2.91000,136.00000,1013.80000,286.25000,29.00000,268.66000
2018-03-30-16:00:00,2.82000,115.00000,1013.10000,285.75000,31.00000,269.11000
2018-03-30-17:00:00,2.21000,93.00000,1012.60000,285.25000,34.00000,269.90000
2018-03-30-18:00:00,1.71000,74.00000,1012.40000,284.65000,36.00000,270.13000
2018-03-30-19:00:00,1.22000,82.00000,1011.80000,283.85000,38.00000,270.14000
2018-03-30-20:00:00,0.94000,84.00000,1011.60000,283.05000,41.00000,270.44000
2018-03-30-21:00:00,0.80000,188.00000,1011.30000,283.35000,42.00000,271.04000
2018-03-30-22:00:00,0.77000,336.00000,1011.50000,282.65000,45.00000,271.33000
2018-03-30-23:00:00,0.66000,10.00000,1011.70000,282.45000,46.00000,271.45000
2018-03-31-00:00:00,1.44000,26.00000,1011.80000,285.55000,37.00000,271.31000
2018-03-31-01:00:00,1.84000,29.00000,1011.60000,287.65000,31.00000,270.79000
2018-03-31-02:00:00,2.11000,14.00000,1011.60000,289.85000,28.00000,271.35000
2018-03-31-03:00:00,1.12000,188.00000,1010.90000,291.65000,24.00000,270.82000
2018-03-31-04:00:00,1.75000,162.00000,1009.80000,293.05000,22.00000,270.84000
2018-03-31-05:00:00,2.23000,182.00000,1008.80000,294.45000,21.00000,271.40000
2018-03-31-06:00:00,3.23000,154.00000,1007.50000,296.05000,21.00000,272.76000
2018-03-31-07:00:00,2.43000,187.00000,1006.30000,296.65000,21.00000,273.27000
2018-03-31-08:00:00,3.45000,199.00000,1005.70000,296.65000,21.00000,273.27000
2018-03-31-09:00:00,2.23000,211.00000,1005.10000,296.45000,22.00000,273.74000
2018-03-31-10:00:00,1.67000,190.00000,1005.30000,295.35000,25.00000,274.57000
2018-03-31-11:00:00,0.60000,225.00000,1006.10000,292.95000,30.00000,275.02000
2018-03-31-12:00:00,1.75000,182.00000,1006.60000,291.35000,32.00000,274.51000
2018-03-31-13:00:00,1.31000,60.00000,1007.70000,289.35000,38.00000,275.11000
2018-03-31-14:00:00,0.85000,60.00000,1007.80000,288.65000,44.00000,276.54000
2018-03-31-15:00:00,0.86000,68.00000,1007.80000,285.55000,52.00000,276.02000
2018-03-31-16:00:00,0.97000,23.00000,1007.90000,284.85000,56.00000,276.41000
2018-03-31-17:00:00,1.67000,357.00000,1007.80000,283.05000,61.00000,275.92000
2018-03-31-18:00:00,0.86000,14.00000,1007.30000,283.05000,59.00000,275.45000
2018-03-31-19:00:00,1.26000,353.00000,1007.30000,281.85000,64.00000,275.45000
2018-03-31-20:00:00,1.97000,99.00000,1007.40000,284.05000,62.00000,277.10000
2018-03-31-21:00:00,1.62000,112.00000,1007.30000,285.45000,77.00000,281.57000
2018-03-31-22:00:00,0.71000,33.00000,1007.70000,282.75000,83.00000,280.02000
2018-03-31-23:00:00,1.61000,354.00000,1008.80000,283.15000,72.00000,278.36000
2018-04-01-00:00:00,1.24000,111.00000,1009.00000,287.15000,64.00000,280.51000
2018-04-01-01:00:00,1.46000,170.00000,1008.50000,289.15000,61.00000,281.71000
2018-04-01-02:00:00,4.33000,159.00000,1007.90000,290.55000,55.00000,281.51000
2018-04-01-03:00:00,2.02000,125.00000,1007.30000,292.45000,50.00000,281.89000
2018-04-01-04:00:00,2.12000,171.00000,1006.20000,295.15000,40.00000,281.10000
2018-04-01-05:00:00,4.58000,171.00000,1004.60000,296.95000,35.00000,280.77000
2018-04-01-06:00:00,3.81000,191.00000,1003.30000,298.45000,32.00000,280.80000
2018-04-01-07:00:00,4.44000,179.00000,1002.20000,299.45000,30.00000,280.74000
2018-04-01-08:00:00,3.86000,193.00000,1001.30000,299.95000,24.00000,277.96000
2018-04-01-09:00:00,1.95000,200.00000,1001.10000,299.85000,23.00000,277.27000
2018-04-01-10:00:00,2.96000,183.00000,1001.00000,298.05000,26.00000,277.46000
2018-04-01-11:00:00,2.26000,104.00000,1001.50000,295.65000,46.00000,283.62000
2018-04-01-12:00:00,1.90000,99.00000,1001.90000,294.35000,51.00000,283.95000
2018-04-01-13:00:00,3.01000,113.00000,1002.10000,293.75000,49.00000,282.80000
2018-04-01-14:00:00,2.96000,119.00000,1002.20000,292.25000,63.00000,285.13000
2018-04-01-15:00:00,2.55000,122.00000,1002.20000,290.85000,72.00000,285.80000
2018-04-01-16:00:00,4.30000,131.00000,1002.00000,290.25000,74.00000,285.64000
2018-04-01-17:00:00,2.09000,87.00000,1001.70000,289.15000,77.00000,285.17000
2018-04-01-18:00:00,1.71000,114.00000,1001.60000,288.75000,78.00000,284.97000
2018-04-01-19:00:00,1.29000,81.00000,1001.30000,288.75000,77.00000,284.78000
2018-04-01-20:00:00,1.48000,116.00000,1000.90000,287.85000,85.00000,285.38000
2018-04-01-21:00:00,1.03000,100.00000,1001.00000,285.45000,86.00000,283.20000
2018-04-01-22:00:00,1.37000,63.00000,1001.50000,285.55000,89.00000,283.80000
2018-04-01-23:00:00,1.39000,91.00000,1002.00000,286.95000,88.00000,285.02000
2018-04-02-00:00:00,1.10000,72.00000,1002.20000,287.75000,84.00000,285.11000
2018-04-02-01:00:00,1.32000,64.00000,1002.50000,288.25000,83.00000,285.42000
2018-04-02-02:00:00,1.65000,97.00000,1002.60000,289.05000,81.00000,285.83000
2018-04-02-03:00:00,1.32000,116.00000,1002.40000,290.65000,75.00000,286.23000
2018-04-02-04:00:00,2.80000,125.00000,1001.90000,292.15000,72.00000,287.06000
2018-04-02-05:00:00,2.66000,130.00000,1001.20000,293.95000,64.00000,286.99000
2018-04-02-06:00:00,2.60000,155.00000,1000.40000,296.35000,55.00000,286.95000
2018-04-02-07:00:00,3.24000,168.00000,999.90000,297.25000,52.00000,286.94000
2018-04-02-08:00:00,2.36000,158.00000,999.70000,297.35000,48.00000,285.82000
2018-04-02-09:00:00,0.96000,237.00000,999.90000,297.95000,45.00000,285.40000
2018-04-02-10:00:00,2.01000,27.00000,1000.80000,295.45000,55.00000,286.11000
2018-04-02-11:00:00,2.41000,20.00000,1002.40000,293.15000,64.00000,286.23000
2018-04-02-12:00:00,3.51000,103.00000,1003.70000,296.35000,51.00000,285.81000
2018-04-02-13:00:00,6.11000,46.00000,1005.30000,295.95000,33.00000,279.03000
2018-04-02-14:00:00,8.00000,40.00000,1007.40000,295.65000,19.00000,271.05000
2018-04-02-15:00:00,6.39000,68.00000,1009.00000,294.25000,20.00000,270.57000
2018-04-02-16:00:00,5.86000,49.00000,1010.30000,292.75000,20.00000,269.30000
2018-04-02-17:00:00,5.61000,60.00000,1011.10000,291.85000,20.00000,268.54000
2018-04-02-18:00:00,4.22000,56.00000,1011.70000,290.75000,21.00000,268.25000
2018-04-02-19:00:00,6.23000,50.00000,1012.20000,289.65000,22.00000,267.93000
2018-04-02-20:00:00,7.96000,42.00000,1013.00000,288.65000,19.00000,265.16000
2018-04-02-21:00:00,7.87000,40.00000,1014.30000,287.75000,18.00000,263.70000
2018-04-02-22:00:00,7.46000,53.00000,1015.40000,286.95000,16.00000,261.53000
2018-04-02-23:00:00,6.83000,47.00000,1017.40000,286.35000,16.00000,261.03000
2018-04-03-00:00:00,6.70000,38.00000,1018.20000,285.85000,18.00000,262.11000
2018-04-03-01:00:00,7.51000,41.00000,1019.20000,285.45000,18.00000,261.77000
2018-04-03-02:00:00,7.63000,44.00000,1020.30000,284.95000,20.00000,262.69000
2018-04-03-03:00:00,8.34000,42.00000,1020.70000,284.65000,24.00000,264.77000
2018-04-03-04:00:00,8.62000,39.00000,1021.00000,283.85000,25.00000,264.61000
2018-04-03-05:00:00,10.97000,40.00000,1021.60000,281.65000,35.00000,267.06000
2018-04-03-06:00:00,10.12000,32.00000,1022.70000,278.25000,71.00000,273.43000
2018-04-03-07:00:00,8.71000,29.00000,1023.30000,275.85000,94.00000,274.98000
2018-04-03-08:00:00,7.91000,22.00000,1023.60000,276.45000,92.00000,275.28000
2018-04-03-09:00:00,5.06000,21.00000,1023.70000,276.15000,94.00000,275.28000
2018-04-03-10:00:00,5.72000,22.00000,1023.90000,276.25000,91.00000,274.93000
2018-04-03-11:00:00,1.91000,29.00000,1023.70000,276.45000,90.00000,274.97000
2018-04-03-12:00:00,2.13000,358.00000,1024.70000,276.65000,92.00000,275.48000
2018-04-03-13:00:00,1.20000,27.00000,1025.00000,276.65000,90.00000,275.17000
2018-04-03-14:00:00,1.15000,43.00000,1025.40000,276.95000,89.00000,275.31000
2018-04-03-15:00:00,1.03000,112.00000,1025.30000,277.45000,80.00000,274.31000
2018-04-03-16:00:00,0.35000,354.00000,1025.30000,277.15000,86.00000,275.03000
2018-04-03-17:00:00,0.36000,252.00000,1025.50000,277.25000,85.00000,274.96000
2018-04-03-18:00:00,0.55000,27.00000,1024.80000,276.75000,90.00000,275.27000
2018-04-03-19:00:00,1.37000,57.00000,1024.50000,276.65000,89.00000,275.01000
2018-04-03-20:00:00,0.73000,108.00000,1024.50000,277.35000,85.00000,275.06000
2018-04-03-21:00:00,0.69000,136.00000,1024.90000,277.05000,88.00000,275.25000
2018-04-03-22:00:00,2.30000,17.00000,1025.30000,276.75000,90.00000,275.27000
2018-04-03-23:00:00,2.63000,46.00000,1025.70000,277.45000,82.00000,274.66000
2018-04-04-00:00:00,4.46000,32.00000,1026.20000,277.95000,74.00000,273.72000
2018-04-04-01:00:00,2.23000,69.00000,1026.50000,278.65000,61.00000,271.73000
2018-04-04-02:00:00,1.14000,84.00000,1025.80000,280.35000,54.00000,271.68000
2018-04-04-03:00:00,1.84000,229.00000,1025.20000,280.95000,45.00000,269.77000
2018-04-04-04:00:00,3.03000,214.00000,1023.70000,281.85000,36.00000,267.61000
2018-04-04-05:00:00,2.91000,182.00000,1023.00000,282.35000,26.00000,263.81000
2018-04-04-06:00:00,2.45000,194.00000,1022.30000,281.45000,27.00000,263.50000
2018-04-04-07:00:00,3.57000,180.00000,1022.40000,281.25000,27.00000,263.33000
2018-04-04-08:00:00,4.70000,203.00000,1022.30000,279.05000,49.00000,269.15000
2018-04-04-09:00:00,3.46000,238.00000,1023.00000,275.15000,90.00000,273.68000
2018-04-04-10:00:00,1.20000,272.00000,1023.10000,274.25000,98.00000,273.97000
2018-04-04-11:00:00,0.78000,254.00000,1022.90000,273.75000,98.00000,273.47000
2018-04-04-12:00:00,1.20000,220.00000,1022.50000,274.05000,98.00000,273.77000
2018-04-04-13:00:00,0.82000,60.00000,1023.20000,273.45000,98.00000,273.17000
2018-04-04-14:00:00,1.14000,130.00000,1022.40000,273.45000,99.00000,273.31000
2018-04-04-15:00:00,3.21000,175.00000,1021.80000,273.65000,99.00000,273.51000
2018-04-04-16:00:00,2.69000,183.00000,1021.10000,273.65000,98.00000,273.37000
2018-04-04-17:00:00,2.00000,200.00000,1020.60000,273.65000,98.00000,273.37000
2018-04-04-18:00:00,3.14000,179.00000,1020.00000,273.85000,98.00000,273.57000
2018-04-04-19:00:00,4.28000,163.00000,1018.90000,274.25000,96.00000,273.68000
2018-04-04-20:00:00,3.85000,175.00000,1018.50000,274.15000,96.00000,273.58000
2018-04-04-21:00:00,1.75000,187.00000,1018.00000,274.05000,96.00000,273.48000
2018-04-04-22:00:00,1.60000,186.00000,1017.50000,274.25000,94.00000,273.39000
2018-04-04-23:00:00,2.04000,189.00000,1017.40000,274.55000,91.00000,273.24000
2018-04-05-00:00:00,2.31000,191.00000,1017.40000,274.55000,91.00000,273.24000
2018-04-05-01:00:00,1.56000,217.00000,1016.70000,274.85000,88.00000,273.08000
2018-04-05-02:00:00,1.24000,238.00000,1017.00000,275.15000,87.00000,273.22000
2018-04-05-03:00:00,1.78000,202.00000,1015.80000,275.45000,87.00000,273.51000
2018-04-05-04:00:00,1.92000,181.00000,1015.00000,275.55000,88.00000,273.77000
2018-04-05-05:00:00,1.55000,230.00000,1014.40000,275.95000,84.00000,273.52000
2018-04-05-06:00:00,1.26000,235.00000,1013.80000,276.75000,82.00000,273.97000
2018-04-05-07:00:00,1.62000,229.00000,1012.70000,277.45000,79.00000,274.14000
2018-04-05-08:00:00,2.51000,214.00000,1012.20000,278.25000,74.00000,274.01000
2018-04-05-09:00:00,2.07000,214.00000,1012.30000,278.75000,72.00000,274.11000
2018-04-05-10:00:00,1.39000,207.00000,1012.30000,278.55000,74.00000,274.30000
2018-04-05-11:00:00,0.70000,354.00000,1012.50000,277.65000,79.00000,274.33000
2018-04-05-12:00:00,2.10000,6.00000,1012.90000,275.55000,92.00000,274.38000
2018-04-05-13:00:00,0.81000,5.00000,1013.80000,275.45000,92.00000,274.29000
2018-04-05-14:00:00,2.36000,298.00000,1014.10000,277.75000,63.00000,271.32000
2018-04-05-15:00:00,4.99000,293.00000,1014.40000,280.05000,34.00000,265.24000
2018-04-05-16:00:00,5.11000,304.00000,1015.00000,279.35000,31.00000,263.42000
2018-04-05-17:00:00,3.80000,301.00000,1015.30000,278.35000,36.00000,264.45000
2018-04-05-18:00:00,2.70000,289.00000,1014.50000,277.75000,36.00000,263.91000
2018-04-05-19:00:00,3.27000,281.00000,1013.70000,277.35000,39.00000,264.58000
2018-04-05-20:00:00,3.68000,305.00000,1012.90000,277.55000,35.00000,263.37000
2018-04-05-21:00:00,5.33000,327.00000,1013.40000,278.55000,31.00000,262.71000
2018-04-05-22:00:00,7.21000,324.00000,1014.30000,278.65000,31.00000,262.80000
2018-04-05-23:00:00,5.93000,324.00000,1015.40000,278.55000,33.00000,263.51000
2018-04-06-00:00:00,4.53000,344.00000,1016.90000,278.45000,36.00000,264.54000
2018-04-06-01:00:00,4.14000,312.00000,1017.90000,278.65000,34.00000,263.98000
2018-04-06-02:00:00,4.96000,324.00000,1018.80000,279.45000,32.00000,263.92000
2018-04-06-03:00:00,5.25000,323.00000,1019.10000,280.55000,29.00000,263.63000
2018-04-06-04:00:00,5.62000,314.00000,1019.10000,280.65000,27.00000,262.80000
2018-04-06-05:00:00,5.82000,340.00000,1019.20000,281.55000,25.00000,262.61000
2018-04-06-06:00:00,3.65000,334.00000,1019.00000,281.95000,24.00000,262.43000
2018-04-06-07:00:00,6.31000,316.00000,1018.60000,283.65000,23.00000,263.36000
2018-04-06-08:00:00,6.54000,332.00000,1018.90000,282.95000,22.00000,262.19000
2018-04-06-09:00:00,4.12000,299.00000,1019.00000,282.65000,30.00000,265.93000
2018-04-06-10:00:00,3.60000,288.00000,1019.60000,281.35000,35.00000,266.79000
2018-04-06-11:00:00,4.21000,297.00000,1020.50000,280.25000,33.00000,265.03000
2018-04-06-12:00:00,3.62000,308.00000,1021.90000,279.35000,36.00000,265.35000
2018-04-06-13:00:00,2.53000,314.00000,1022.80000,278.55000,40.00000,266.00000
2018-04-06-14:00:00,2.45000,304.00000,1022.70000,278.15000,41.00000,265.96000
2018-04-06-15:00:00,3.33000,308.00000,1022.30000,277.95000,30.00000,261.76000
2018-04-06-16:00:00,3.42000,314.00000,1021.90000,277.35000,28.00000,260.36000
2018-04-06-17:00:00,3.26000,328.00000,1021.40000,276.95000,24.00000,258.10000
2018-04-06-18:00:00,3.31000,321.00000,1020.90000,276.55000,26.00000,258.74000
2018-04-06-19:00:00,3.21000,315.00000,1020.40000,276.25000,28.00000,259.39000
2018-04-06-20:00:00,3.48000,308.00000,1020.10000,275.85000,29.00000,259.48000
2018-04-06-21:00:00,3.71000,308.00000,1020.00000,275.45000,32.00000,260.35000
2018-04-06-22:00:00,2.86000,311.00000,1020.40000,275.15000,33.00000,260.47000
2018-04-06-23:00:00,2.08000,338.00000,1020.50000,276.15000,32.00000,260.97000
2018-04-07-00:00:00,3.57000,311.00000,1020.10000,277.95000,26.00000,259.96000
2018-04-07-01:00:00,4.27000,303.00000,1019.60000,278.75000,24.00000,259.66000
2018-04-07-02:00:00,5.50000,350.00000,1019.10000,279.55000,21.00000,258.69000
2018-04-07-03:00:00,3.35000,19.00000,1017.60000,280.95000,25.00000,262.08000
2018-04-07-04:00:00,3.35000,348.00000,1016.00000,282.55000,21.00000,261.26000
2018-04-07-05:00:00,1.78000,236.00000,1014.40000,283.95000,19.00000,261.19000
2018-04-07-06:00:00,5.11000,167.00000,1012.80000,284.45000,19.00000,261.61000
2018-04-07-07:00:00,4.61000,175.00000,1011.50000,286.05000,19.00000,262.96000
2018-04-07-08:00:00,4.57000,180.00000,1010.30000,285.85000,18.00000,262.11000
2018-04-07-09:00:00,3.54000,193.00000,1009.30000,285.75000,20.00000,263.37000
2018-04-07-10:00:00,3.47000,195.00000,1008.50000,284.95000,22.00000,263.91000
2018-04-07-11:00:00,2.91000,179.00000,1008.20000,283.35000,29.00000,266.10000
2018-04-07-12:00:00,2.94000,117.00000,1008.00000,283.35000,28.00000,265.64000
2018-04-07-13:00:00,2.96000,106.00000,1008.10000,282.55000,29.00000,265.39000
2018-04-07-14:00:00,2.57000,109.00000,1007.50000,281.15000,33.00000,265.84000
2018-04-07-15:00:00,3.29000,81.00000,1006.90000,280.85000,33.00000,265.57000
2018-04-07-16:00:00,2.95000,76.00000,1006.50000,280.35000,35.00000,265.89000
2018-04-07-17:00:00,1.64000,52.00000,1006.20000,278.65000,39.00000,265.76000
2018-04-07-18:00:00,1.04000,30.00000,1006.10000,276.15000,49.00000,266.45000
2018-04-07-19:00:00,1.42000,44.00000,1006.00000,274.65000,57.00000,267.03000
2018-04-07-20:00:00,1.17000,353.00000,1006.60000,275.35000,56.00000,267.46000
2018-04-07-21:00:00,1.14000,324.00000,1006.60000,273.55000,65.00000,267.72000
2018-04-07-22:00:00,1.01000,310.00000,1007.10000,273.45000,70.00000,268.61000
2018-04-07-23:00:00,0.88000,346.00000,1007.60000,278.15000,58.00000,270.57000
2018-04-08-00:00:00,2.41000,27.00000,1008.00000,281.25000,39.00000,268.13000
2018-04-08-01:00:00,1.12000,127.00000,1008.20000,284.35000,29.00000,266.98000
2018-04-08-02:00:00,0.90000,49.00000,1008.30000,285.35000,25.00000,265.91000
2018-04-08-03:00:00,2.10000,139.00000,1007.90000,287.35000,23.00000,266.55000
2018-04-08-04:00:00,2.60000,147.00000,1006.90000,289.15000,21.00000,266.89000
2018-04-08-05:00:00,2.66000,119.00000,1006.10000,290.75000,20.00000,267.61000
2018-04-08-06:00:00,2.62000,142.00000,1005.70000,292.25000,19.00000,268.19000
2018-04-08-07:00:00,3.52000,173.00000,1005.30000,292.05000,19.00000,268.02000
2018-04-08-08:00:00,3.85000,192.00000,1005.10000,292.45000,18.00000,267.64000
2018-04-08-09:00:00,3.77000,197.00000,1004.90000,292.95000,18.00000,268.06000
2018-04-08-10:00:00,2.81000,216.00000,1005.30000,290.85000,20.00000,267.69000
2018-04-08-11:00:00,2.32000,202.00000,1005.70000,288.75000,25.00000,268.86000
2018-04-08-12:00:00,2.63000,192.00000,1006.30000,288.45000,28.00000,270.12000
2018-04-08-13:00:00,2.69000,178.00000,1007.00000,286.25000,34.00000,270.80000
2018-04-08-14:00:00,5.24000,169.00000,1007.40000,286.55000,33.00000,270.66000
2018-04-08-15:00:00,5.57000,159.00000,1007.20000,286.35000,32.00000,270.06000
2018-04-08-16:00:00,3.74000,142.00000,1007.60000,285.35000,33.00000,269.59000
2018-04-08-17:00:00,3.03000,105.00000,1007.90000,282.65000,45.00000,271.33000
2018-04-08-18:00:00,2.30000,115.00000,1008.10000,281.65000,49.00000,271.57000
2018-04-08-19:00:00,3.03000,119.00000,1007.70000,281.15000,50.00000,271.38000
2018-04-08-20:00:00,3.10000,118.00000,1007.70000,280.35000,55.00000,271.93000
2018-04-08-21:00:00,1.97000,141.00000,1007.70000,279.65000,57.00000,271.75000
2018-04-08-22:00:00,0.99000,65.00000,1007.60000,278.25000,62.00000,271.57000
2018-04-08-23:00:00,1.18000,104.00000,1007.90000,280.65000,55.00000,272.21000
2018-04-09-00:00:00,1.22000,115.00000,1007.80000,282.85000,44.00000,271.21000
2018-04-09-01:00:00,2.61000,131.00000,1007.40000,284.45000,41.00000,271.71000
2018-04-09-02:00:00,2.23000,125.00000,1006.70000,286.55000,34.00000,271.06000
2018-04-09-03:00:00,2.23000,71.00000,1005.50000,287.65000,35.00000,272.44000
2018-04-09-04:00:00,3.07000,142.00000,1003.70000,290.05000,28.00000,271.52000
2018-04-09-05:00:00,3.02000,159.00000,1002.80000,290.85000,27.00000,271.73000
2018-04-09-06:00:00,4.44000,152.00000,1001.50000,292.05000,26.00000,272.25000
2018-04-09-07:00:00,4.97000,157.00000,1000.40000,291.85000,29.00000,273.58000
2018-04-09-08:00:00,3.38000,142.00000,999.70000,291.75000,33.00000,275.29000
2018-04-09-09:00:00,2.47000,150.00000,999.50000,291.15000,36.00000,275.98000
2018-04-09-10:00:00,2.08000,122.00000,999.30000,291.25000,37.00000,276.45000
2018-04-09-11:00:00,2.81000,128.00000,999.30000,290.95000,40.00000,277.29000
2018-04-09-12:00:00,3.52000,140.00000,999.40000,290.45000,42.00000,277.53000
2018-04-09-13:00:00,1.91000,107.00000,999.30000,288.95000,47.00000,277.75000
2018-04-09-14:00:00,2.86000,133.00000,998.90000,288.55000,46.00000,277.08000
2018-04-09-15:00:00,3.06000,126.00000,998.50000,287.55000,47.00000,276.46000
2018-04-09-16:00:00,1.55000,166.00000,998.20000,285.95000,54.00000,276.93000
2018-04-09-17:00:00,0.69000,248.00000,997.60000,284.75000,60.00000,277.30000
2018-04-09-18:00:00,0.62000,286.00000,997.10000,284.05000,64.00000,277.55000
2018-04-09-19:00:00,0.96000,338.00000,996.70000,283.75000,65.00000,277.48000
2018-04-09-20:00:00,1.00000,268.00000,996.70000,283.25000,68.00000,277.64000
2018-04-09-21:00:00,1.33000,311.00000,996.40000,283.25000,70.00000,278.06000
2018-04-09-22:00:00,1.18000,321.00000,996.30000,282.55000,72.00000,277.78000
2018-04-09-23:00:00,1.34000,44.00000,997.50000,284.05000,69.00000,278.62000
2018-04-10-00:00:00,1.80000,163.00000,996.30000,288.05000,51.00000,278.08000
2018-04-10-01:00:00,1.21000,267.00000,996.50000,291.65000,39.00000,277.56000
2018-04-10-02:00:00,5.18000,291.00000,996.40000,296.65000,19.00000,271.89000
2018-04-10-03:00:00,6.10000,295.00000,996.60000,297.05000,17.00000,270.72000
2018-04-10-04:00:00,5.95000,297.00000,996.80000,297.75000,17.00000,271.30000
2018-04-10-05:00:00,7.16000,297.00000,997.20000,297.75000,17.00000,271.30000
2018-04-10-06:00:00,7.76000,305.00000,998.00000,297.05000,18.00000,271.49000
2018-04-10-07:00:00,7.88000,331.00000,999.10000,295.75000,20.00000,271.84000
2018-04-10-08:00:00,7.40000,319.00000,1000.90000,294.75000,21.00000,271.66000
2018-04-10-09:00:00,6.24000,322.00000,1001.80000,294.35000,21.00000,271.32000
2018-04-10-10:00:00,4.60000,323.00000,1002.90000,293.35000,22.00000,271.10000
2018-04-10-11:00:00,3.99000,333.00000,1003.80000,292.05000,24.00000,271.16000
2018-04-10-12:00:00,3.06000,326.00000,1004.80000,291.05000,26.00000,271.39000
2018-04-10-13:00:00,3.82000,330.00000,1006.00000,291.05000,23.00000,269.73000
2018-04-10-14:00:00,3.50000,324.00000,1006.70000,290.45000,24.00000,269.78000
2018-04-10-15:00:00,1.00000,286.00000,1007.60000,288.45000,28.00000,270.12000
2018-04-10-16:00:00,1.34000,181.00000,1008.00000,286.45000,35.00000,271.37000
2018-04-10-17:00:00,0.68000,262.00000,1008.10000,284.25000,41.00000,271.53000
2018-04-10-18:00:00,1.26000,288.00000,1008.10000,283.55000,46.00000,272.46000
2018-04-10-19:00:00,1.38000,283.00000,1008.10000,282.55000,52.00000,273.22000
2018-04-10-20:00:00,0.44000,277.00000,1008.30000,280.05000,61.00000,273.06000
2018-04-10-21:00:00,0.68000,17.00000,1008.40000,278.85000,64.00000,272.58000
2018-04-10-22:00:00,1.29000,10.00000,1008.50000,278.45000,68.00000,273.03000
2018-04-10-23:00:00,0.78000,7.00000,1009.00000,284.75000,48.00000,274.16000
2018-04-11-00:00:00,1.22000,9.00000,1009.50000,287.75000,41.00000,274.72000
2018-04-11-01:00:00,2.30000,207.00000,1009.30000,291.35000,29.00000,273.14000
2018-04-11-02:00:00,4.23000,211.00000,1009.00000,293.95000,22.00000,271.61000
2018-04-11-03:00:00,3.18000,202.00000,1007.80000,295.55000,20.00000,271.67000
2018-04-11-04:00:00,4.20000,262.00000,1006.90000,297.25000,12.00000,266.24000
2018-04-11-05:00:00,3.09000,270.00000,1006.00000,298.25000,12.00000,267.04000
2018-04-11-06:00:00,3.91000,285.00000,1005.20000,298.85000,11.00000,266.38000
2018-04-11-07:00:00,3.51000,267.00000,1004.40000,299.25000,11.00000,266.69000
2018-04-11-08:00:00,4.10000,271.00000,1004.00000,299.55000,10.00000,265.68000
2018-04-11-09:00:00,3.06000,277.00000,1003.60000,299.05000,10.00000,265.29000
2018-04-11-10:00:00,3.69000,228.00000,1004.10000,296.55000,20.00000,272.51000
2018-04-11-11:00:00,2.34000,226.00000,1004.80000,294.85000,24.00000,273.58000
2018-04-11-12:00:00,2.03000,223.00000,1006.00000,293.85000,25.00000,273.28000
2018-04-11-13:00:00,2.07000,215.00000,1006.20000,293.15000,27.00000,273.73000
2018-04-11-14:00:00,1.67000,49.00000,1007.20000,289.55000,37.00000,274.92000
2018-04-11-15:00:00,1.83000,65.00000,1008.20000,290.25000,36.00000,275.17000
2018-04-11-16:00:00,1.02000,182.00000,1008.00000,288.55000,42.00000,275.79000
2018-04-11-17:00:00,2.29000,5.00000,1008.50000,285.55000,51.00000,275.75000
2018-04-11-18:00:00,2.59000,18.00000,1009.10000,285.15000,38.00000,271.32000
2018-04-11-19:00:00,4.48000,7.00000,1009.30000,284.55000,35.00000,269.66000
2018-04-11-20:00:00,2.68000,17.00000,1010.40000,284.25000,33.00000,268.61000
2018-04-11-21:00:00,0.47000,349.00000,1011.50000,284.45000,31.00000,267.95000
2018-04-11-22:00:00,4.39000,106.00000,1012.80000,287.35000,28.00000,269.15000
2018-04-11-23:00:00,1.89000,113.00000,1014.30000,287.45000,28.00000,269.24000
2018-04-12-00:00:00,4.16000,122.00000,1015.50000,288.55000,23.00000,267.58000
2018-04-12-01:00:00,3.13000,125.00000,1016.40000,289.95000,21.00000,267.57000
2018-04-12-02:00:00,3.16000,132.00000,1017.40000,291.55000,20.00000,268.28000
2018-04-12-03:00:00,3.46000,141.00000,1016.60000,293.05000,20.00000,269.55000
2018-04-12-04:00:00,4.35000,155.00000,1016.40000,293.85000,20.00000,270.23000
2018-04-12-05:00:00,4.16000,133.00000,1015.70000,294.75000,19.00000,270.30000
2018-04-12-06:00:00,3.14000,140.00000,1015.10000,295.45000,18.00000,270.15000
2018-04-12-07:00:00,6.46000,153.00000,1014.40000,295.55000,18.00000,270.24000
