DateTime,SPD10,DIR10,SLP,T2,RH2,TD2
2018-05-10-21:00:00,1.35000,81.00000,1007.80000,292.25000,66.00000,285.84000
2018-05-10-22:00:00,2.62000,196.00000,1008.10000,292.95000,59.00000,284.81000
2018-05-10-23:00:00,1.92000,165.00000,1008.90000,292.25000,67.00000,286.06000
2018-05-11-00:00:00,1.13000,90.00000,1008.90000,292.45000,67.00000,286.25000
2018-05-11-01:00:00,2.42000,124.00000,1008.90000,293.35000,63.00000,286.18000
2018-05-11-02:00:00,2.44000,112.00000,1008.80000,293.45000,62.00000,286.03000
2018-05-11-03:00:00,1.24000,132.00000,1008.40000,293.15000,63.00000,285.99000
2018-05-11-04:00:00,0.83000,178.00000,1008.00000,293.45000,66.00000,286.98000
2018-05-11-05:00:00,1.78000,157.00000,1007.80000,293.65000,65.00000,286.94000
2018-05-11-06:00:00,2.09000,158.00000,1007.40000,294.05000,64.00000,287.09000
2018-05-11-07:00:00,2.21000,125.00000,1006.50000,294.65000,61.00000,286.93000
2018-05-11-08:00:00,1.69000,107.00000,1006.10000,294.75000,59.00000,286.51000
2018-05-11-09:00:00,1.87000,130.00000,1005.90000,294.55000,62.00000,287.08000
2018-05-11-10:00:00,1.13000,97.00000,1005.80000,294.15000,65.00000,287.42000
2018-05-11-11:00:00,0.81000,89.00000,1005.90000,293.75000,66.00000,287.27000
2018-05-11-12:00:00,0.88000,106.00000,1006.10000,293.25000,66.00000,286.79000
2018-05-11-13:00:00,1.13000,359.00000,1006.70000,292.55000,71.00000,287.23000
2018-05-11-14:00:00,1.01000,80.00000,1007.00000,292.15000,79.00000,288.48000
2018-05-11-15:00:00,1.71000,48.00000,1006.80000,290.85000,88.00000,288.87000
2018-05-11-16:00:00,2.00000,98.00000,1006.60000,291.05000,86.00000,288.71000
2018-05-11-17:00:00,1.65000,102.00000,1006.20000,290.85000,85.00000,288.33000
2018-05-11-18:00:00,1.56000,108.00000,1005.80000,290.45000,88.00000,288.47000
2018-05-11-19:00:00,1.22000,100.00000,1005.20000,290.05000,91.00000,288.59000
2018-05-11-20:00:00,0.82000,113.00000,1004.90000,289.55000,92.00000,288.26000
2018-05-11-21:00:00,0.72000,133.00000,1004.90000,289.25000,91.00000,287.80000
2018-05-11-22:00:00,0.73000,94.00000,1005.00000,289.15000,92.00000,287.87000
2018-05-11-23:00:00,1.80000,111.00000,1005.40000,289.35000,89.00000,287.56000
2018-05-12-00:00:00,1.89000,148.00000,1005.40000,290.05000,88.00000,288.08000
2018-05-12-01:00:00,1.73000,142.00000,1005.00000,291.35000,83.00000,288.46000
2018-05-12-02:00:00,1.17000,119.00000,1004.90000,292.75000,75.00000,288.26000
2018-05-12-03:00:00,1.79000,117.00000,1004.50000,294.15000,71.00000,288.77000
2018-05-12-04:00:00,1.30000,101.00000,1003.50000,295.65000,66.00000,289.09000
2018-05-12-05:00:00,2.05000,145.00000,1002.40000,296.75000,62.00000,289.17000
2018-05-12-06:00:00,2.43000,183.00000,1001.00000,297.65000,57.00000,288.72000
2018-05-12-07:00:00,2.58000,131.00000,999.70000,297.65000,56.00000,288.45000
2018-05-12-08:00:00,1.95000,148.00000,1000.00000,297.75000,58.00000,289.08000
2018-05-12-09:00:00,1.21000,94.00000,1000.30000,297.35000,60.00000,289.23000
2018-05-12-10:00:00,2.03000,89.00000,1000.00000,296.25000,67.00000,289.89000
2018-05-12-11:00:00,6.06000,7.00000,1001.40000,289.05000,82.00000,286.02000
2018-05-12-12:00:00,0.97000,147.00000,1001.90000,289.15000,85.00000,286.66000
2018-05-12-13:00:00,1.91000,82.00000,1002.40000,289.25000,87.00000,287.11000
2018-05-12-14:00:00,0.94000,238.00000,1002.60000,289.45000,88.00000,287.48000
2018-05-12-15:00:00,1.84000,115.00000,1003.30000,289.55000,86.00000,287.23000
2018-05-12-16:00:00,1.29000,155.00000,1002.80000,288.75000,90.00000,287.14000
2018-05-12-17:00:00,0.69000,145.00000,1002.40000,288.85000,86.00000,286.54000
2018-05-12-18:00:00,1.45000,34.00000,1002.20000,288.55000,90.00000,286.94000
2018-05-12-19:00:00,1.06000,51.00000,1001.90000,287.15000,94.00000,286.21000
2018-05-12-20:00:00,0.40000,25.00000,1001.80000,286.75000,96.00000,286.13000
2018-05-12-21:00:00,1.57000,347.00000,1001.70000,286.45000,96.00000,285.83000
2018-05-12-22:00:00,1.70000,329.00000,1001.80000,287.05000,94.00000,286.11000
2018-05-12-23:00:00,2.42000,340.00000,1002.30000,289.35000,79.00000,285.75000
2018-05-13-00:00:00,1.85000,33.00000,1002.10000,291.55000,66.00000,285.17000
2018-05-13-01:00:00,0.73000,108.00000,1002.50000,293.85000,55.00000,284.61000
2018-05-13-02:00:00,1.13000,59.00000,1002.40000,295.65000,52.00000,285.45000
2018-05-13-03:00:00,1.69000,146.00000,1002.00000,297.15000,49.00000,285.95000
2018-05-13-04:00:00,1.94000,161.00000,1001.30000,297.95000,43.00000,284.72000
2018-05-13-05:00:00,3.30000,161.00000,1000.30000,299.95000,43.00000,286.54000
2018-05-13-06:00:00,2.69000,148.00000,999.70000,300.85000,40.00000,286.27000
2018-05-13-07:00:00,3.68000,134.00000,998.30000,300.75000,39.00000,285.79000
2018-05-13-08:00:00,2.93000,117.00000,998.10000,301.35000,44.00000,288.17000
2018-05-13-09:00:00,3.26000,140.00000,997.90000,300.75000,45.00000,287.97000
2018-05-13-10:00:00,2.82000,120.00000,997.90000,299.25000,54.00000,289.39000
2018-05-13-11:00:00,2.03000,120.00000,998.10000,297.95000,59.00000,289.54000
2018-05-13-12:00:00,2.24000,113.00000,998.50000,296.95000,63.00000,289.61000
2018-05-13-13:00:00,2.39000,118.00000,999.10000,296.25000,67.00000,289.89000
2018-05-13-14:00:00,1.92000,120.00000,999.20000,295.55000,71.00000,290.12000
2018-05-13-15:00:00,2.69000,113.00000,998.70000,295.05000,71.00000,289.64000
2018-05-13-16:00:00,2.42000,115.00000,998.40000,294.65000,69.00000,288.81000
2018-05-13-17:00:00,1.80000,115.00000,997.80000,294.75000,65.00000,287.99000
2018-05-13-18:00:00,1.16000,105.00000,997.40000,294.55000,64.00000,287.56000
2018-05-13-19:00:00,1.47000,114.00000,997.00000,294.45000,66.00000,287.94000
2018-05-13-20:00:00,0.43000,59.00000,997.10000,294.35000,69.00000,288.53000
2018-05-13-21:00:00,0.39000,50.00000,997.30000,294.15000,71.00000,288.77000
2018-05-13-22:00:00,0.57000,134.00000,997.70000,293.75000,77.00000,289.64000
2018-05-13-23:00:00,2.12000,154.00000,998.10000,294.55000,72.00000,289.38000
2018-05-14-00:00:00,1.91000,107.00000,998.50000,295.45000,70.00000,289.81000
2018-05-14-01:00:00,1.22000,164.00000,998.50000,296.95000,69.00000,291.02000
2018-05-14-02:00:00,1.31000,28.00000,998.20000,298.95000,62.00000,291.26000
2018-05-14-03:00:00,1.22000,286.00000,997.80000,300.55000,60.00000,292.26000
2018-05-14-04:00:00,2.44000,117.00000,997.00000,301.25000,60.00000,292.92000
2018-05-14-05:00:00,3.06000,165.00000,996.20000,302.65000,55.00000,292.86000
2018-05-14-06:00:00,2.36000,162.00000,995.50000,303.15000,56.00000,293.61000
2018-05-14-07:00:00,4.02000,151.00000,994.60000,304.35000,50.00000,292.93000
2018-05-14-08:00:00,3.81000,148.00000,994.10000,305.15000,48.00000,293.02000
2018-05-14-09:00:00,5.45000,183.00000,993.80000,305.45000,45.00000,292.28000
2018-05-14-10:00:00,5.23000,185.00000,993.70000,305.15000,47.00000,292.69000
2018-05-14-11:00:00,4.84000,196.00000,994.10000,304.05000,46.00000,291.34000
2018-05-14-12:00:00,2.00000,152.00000,994.50000,301.35000,55.00000,291.64000
2018-05-14-13:00:00,1.99000,145.00000,995.10000,299.75000,61.00000,291.76000
2018-05-14-14:00:00,2.29000,152.00000,995.70000,299.45000,57.00000,290.42000
2018-05-14-15:00:00,2.84000,147.00000,995.90000,299.05000,55.00000,289.49000
2018-05-14-16:00:00,2.72000,156.00000,996.00000,297.85000,59.00000,289.44000
2018-05-14-17:00:00,1.56000,138.00000,995.80000,297.15000,62.00000,289.55000
2018-05-14-18:00:00,1.88000,120.00000,995.80000,295.75000,66.00000,289.18000
2018-05-14-19:00:00,1.71000,100.00000,995.80000,295.55000,66.00000,288.99000
2018-05-14-20:00:00,1.91000,81.00000,995.70000,294.35000,73.00000,289.40000
2018-05-14-21:00:00,1.75000,87.00000,996.20000,294.65000,74.00000,289.90000
2018-05-14-22:00:00,1.79000,110.00000,996.60000,295.75000,70.00000,290.09000
2018-05-14-23:00:00,2.46000,122.00000,997.10000,296.35000,70.00000,290.67000
2018-05-15-00:00:00,2.16000,135.00000,997.40000,298.55000,65.00000,291.62000
2018-05-15-01:00:00,2.67000,153.00000,997.30000,299.55000,64.00000,292.33000
2018-05-15-02:00:00,1.65000,126.00000,997.20000,300.85000,61.00000,292.80000
2018-05-15-03:00:00,2.96000,161.00000,997.10000,300.15000,63.00000,292.65000
2018-05-15-04:00:00,3.00000,148.00000,997.20000,301.05000,62.00000,293.25000
2018-05-15-05:00:00,2.47000,123.00000,996.50000,300.65000,62.00000,292.87000
2018-05-15-06:00:00,1.74000,115.00000,995.70000,301.05000,63.00000,293.50000
2018-05-15-07:00:00,2.21000,150.00000,994.40000,303.05000,58.00000,294.08000
2018-05-15-08:00:00,2.23000,150.00000,994.30000,301.95000,63.00000,294.36000
2018-05-15-09:00:00,3.07000,169.00000,994.10000,301.55000,66.00000,294.73000
2018-05-15-10:00:00,0.58000,229.00000,994.20000,297.55000,87.00000,295.29000
2018-05-15-11:00:00,2.51000,296.00000,994.50000,299.65000,74.00000,294.74000
2018-05-15-12:00:00,4.02000,119.00000,995.30000,297.85000,87.00000,295.58000
2018-05-15-13:00:00,1.56000,107.00000,995.90000,296.35000,85.00000,293.74000
2018-05-15-14:00:00,1.20000,111.00000,995.00000,296.15000,90.00000,294.45000
2018-05-15-15:00:00,1.51000,109.00000,995.10000,295.95000,90.00000,294.25000
2018-05-15-16:00:00,2.19000,115.00000,995.20000,295.65000,93.00000,294.48000
2018-05-15-17:00:00,2.67000,118.00000,994.90000,295.35000,91.00000,293.84000
2018-05-15-18:00:00,1.88000,127.00000,994.40000,294.25000,89.00000,292.40000
2018-05-15-19:00:00,2.10000,122.00000,994.60000,293.95000,88.00000,291.92000
2018-05-15-20:00:00,0.91000,115.00000,994.10000,293.85000,89.00000,292.00000
2018-05-15-21:00:00,1.05000,127.00000,994.10000,293.95000,89.00000,292.10000
2018-05-15-22:00:00,0.55000,174.00000,994.20000,294.15000,89.00000,292.30000
2018-05-15-23:00:00,0.51000,184.00000,995.00000,294.55000,87.00000,292.33000
2018-05-16-00:00:00,2.24000,147.00000,995.60000,294.85000,87.00000,292.63000
2018-05-16-01:00:00,1.59000,142.00000,995.90000,295.95000,83.00000,292.96000
2018-05-16-02:00:00,1.32000,130.00000,996.10000,296.75000,80.00000,293.16000
2018-05-16-03:00:00,1.80000,133.00000,995.80000,298.55000,74.00000,293.67000
2018-05-16-04:00:00,1.41000,164.00000,995.70000,299.05000,72.00000,293.72000
2018-05-16-05:00:00,2.02000,177.00000,995.30000,300.35000,68.00000,294.06000
2018-05-16-06:00:00,2.69000,161.00000,995.00000,300.95000,65.00000,293.91000
2018-05-16-07:00:00,1.78000,171.00000,994.40000,301.75000,61.00000,293.66000
2018-05-16-08:00:00,1.31000,181.00000,993.80000,302.45000,59.00000,293.79000
2018-05-16-09:00:00,1.92000,127.00000,994.20000,301.95000,61.00000,293.84000
2018-05-16-10:00:00,2.72000,164.00000,995.30000,301.05000,64.00000,293.76000
2018-05-16-11:00:00,2.06000,157.00000,995.70000,299.15000,73.00000,294.03000
2018-05-16-12:00:00,0.77000,75.00000,996.30000,297.85000,79.00000,294.03000
2018-05-16-13:00:00,0.78000,93.00000,997.80000,297.75000,81.00000,294.34000
2018-05-16-14:00:00,0.99000,114.00000,998.30000,297.75000,82.00000,294.53000
2018-05-16-15:00:00,1.79000,124.00000,998.40000,298.15000,80.00000,294.53000
2018-05-16-16:00:00,2.33000,20.00000,999.20000,296.45000,87.00000,294.21000
2018-05-16-17:00:00,2.46000,347.00000,999.30000,294.95000,94.00000,293.96000
2018-05-16-18:00:00,0.30000,84.00000,999.00000,294.65000,94.00000,293.66000
2018-05-16-19:00:00,1.59000,295.00000,999.40000,295.15000,92.00000,293.81000
2018-05-16-20:00:00,0.84000,110.00000,999.20000,294.65000,96.00000,294.00000
2018-05-16-21:00:00,1.40000,148.00000,999.60000,294.95000,94.00000,293.96000
2018-05-16-22:00:00,2.38000,153.00000,1000.20000,294.85000,89.00000,292.99000
2018-05-16-23:00:00,1.70000,156.00000,1000.60000,295.25000,86.00000,292.84000
2018-05-17-00:00:00,2.57000,205.00000,1000.80000,296.05000,80.00000,292.48000
2018-05-17-01:00:00,1.53000,182.00000,1001.40000,296.55000,76.00000,292.16000
2018-05-17-02:00:00,2.96000,329.00000,1002.90000,295.55000,88.00000,293.50000
2018-05-17-03:00:00,1.88000,57.00000,1002.40000,292.75000,83.00000,289.83000
2018-05-17-04:00:00,4.49000,14.00000,1002.50000,293.15000,70.00000,287.59000
2018-05-17-05:00:00,3.51000,1.00000,1002.10000,294.35000,68.00000,288.30000
2018-05-17-06:00:00,3.72000,319.00000,1002.10000,294.55000,70.00000,288.94000
2018-05-17-07:00:00,3.59000,315.00000,1001.70000,294.95000,69.00000,289.10000
2018-05-17-08:00:00,2.46000,327.00000,1001.30000,296.55000,64.00000,289.47000
2018-05-17-09:00:00,2.30000,12.00000,1001.40000,296.45000,56.00000,287.32000
2018-05-17-10:00:00,0.71000,20.00000,1001.90000,296.05000,61.00000,288.25000
2018-05-17-11:00:00,0.29000,73.00000,1002.30000,295.25000,68.00000,289.16000
2018-05-17-12:00:00,0.76000,209.00000,1002.80000,294.55000,69.00000,288.72000
2018-05-17-13:00:00,0.77000,343.00000,1003.20000,294.55000,70.00000,288.94000
2018-05-17-14:00:00,2.08000,342.00000,1004.00000,294.15000,71.00000,288.77000
2018-05-17-15:00:00,1.52000,278.00000,1003.60000,294.35000,69.00000,288.53000
2018-05-17-16:00:00,1.11000,3.00000,1003.70000,292.95000,75.00000,288.46000
2018-05-17-17:00:00,2.44000,346.00000,1003.80000,293.25000,76.00000,288.95000
2018-05-17-18:00:00,2.29000,342.00000,1004.00000,293.25000,72.00000,288.12000
2018-05-17-19:00:00,2.25000,4.00000,1004.50000,292.95000,74.00000,288.25000
2018-05-17-20:00:00,2.70000,27.00000,1004.70000,293.45000,64.00000,286.52000
2018-05-17-21:00:00,1.84000,21.00000,1005.30000,293.15000,65.00000,286.46000
2018-05-17-22:00:00,2.88000,16.00000,1006.20000,293.35000,60.00000,285.44000
2018-05-17-23:00:00,1.94000,14.00000,1007.00000,293.15000,63.00000,285.99000
2018-05-18-00:00:00,2.74000,18.00000,1007.70000,294.25000,58.00000,285.78000
2018-05-18-01:00:00,2.85000,36.00000,1008.10000,295.75000,51.00000,285.25000
2018-05-18-02:00:00,2.76000,42.00000,1008.10000,298.05000,45.00000,285.49000
2018-05-18-03:00:00,1.12000,66.00000,1007.90000,299.45000,45.00000,286.78000
2018-05-18-04:00:00,2.53000,19.00000,1007.70000,300.35000,39.00000,285.43000
2018-05-18-05:00:00,2.46000,116.00000,1007.00000,301.45000,37.00000,285.63000
2018-05-18-06:00:00,2.82000,110.00000,1006.30000,301.85000,34.00000,284.72000
2018-05-18-07:00:00,4.53000,185.00000,1005.90000,302.35000,35.00000,285.60000
2018-05-18-08:00:00,4.21000,160.00000,1005.70000,302.15000,37.00000,286.26000
2018-05-18-09:00:00,4.52000,163.00000,1005.50000,301.15000,41.00000,286.91000
2018-05-18-10:00:00,4.21000,164.00000,1005.80000,300.15000,43.00000,286.73000
2018-05-18-11:00:00,2.65000,145.00000,1006.60000,298.75000,47.00000,286.79000
2018-05-18-12:00:00,1.90000,135.00000,1007.50000,297.15000,52.00000,286.85000
2018-05-18-13:00:00,3.96000,174.00000,1008.40000,296.75000,53.00000,286.77000
2018-05-18-14:00:00,2.74000,149.00000,1009.20000,295.65000,55.00000,286.30000
2018-05-18-15:00:00,3.42000,150.00000,1010.10000,294.85000,54.00000,285.27000
2018-05-18-16:00:00,2.64000,146.00000,1010.80000,294.15000,53.00000,284.34000
2018-05-18-17:00:00,1.88000,102.00000,1010.90000,292.75000,60.00000,284.88000
2018-05-18-18:00:00,2.10000,106.00000,1010.90000,291.75000,63.00000,284.66000
2018-05-18-19:00:00,2.04000,115.00000,1010.90000,291.55000,61.00000,283.99000
2018-05-18-20:00:00,1.51000,90.00000,1010.90000,291.35000,61.00000,283.80000
2018-05-18-21:00:00,0.84000,77.00000,1011.20000,289.75000,70.00000,284.32000
2018-05-18-22:00:00,0.82000,44.00000,1011.70000,290.45000,73.00000,285.62000
2018-05-18-23:00:00,0.53000,65.00000,1012.00000,292.65000,66.00000,286.22000
2018-05-19-00:00:00,1.55000,102.00000,1012.10000,294.35000,56.00000,285.35000
2018-05-19-01:00:00,2.45000,135.00000,1011.40000,295.85000,51.00000,285.34000
2018-05-19-02:00:00,1.56000,156.00000,1011.60000,297.65000,49.00000,286.41000
2018-05-19-03:00:00,1.31000,143.00000,1011.20000,299.15000,42.00000,285.46000
2018-05-19-04:00:00,3.32000,156.00000,1010.40000,300.05000,36.00000,283.96000
2018-05-19-05:00:00,3.18000,171.00000,1009.60000,300.25000,37.00000,284.55000
2018-05-19-06:00:00,4.18000,158.00000,1009.00000,300.65000,35.00000,284.08000
2018-05-19-07:00:00,2.55000,143.00000,1008.80000,299.25000,39.00000,284.44000
2018-05-19-08:00:00,2.15000,124.00000,1008.50000,299.25000,35.00000,282.83000
2018-05-19-09:00:00,2.04000,147.00000,1009.00000,298.35000,36.00000,282.44000
2018-05-19-10:00:00,4.63000,158.00000,1009.30000,297.95000,36.00000,282.08000
2018-05-19-11:00:00,6.68000,218.00000,1010.90000,293.65000,63.00000,286.47000
2018-05-19-12:00:00,5.03000,268.00000,1011.40000,292.45000,71.00000,287.13000
2018-05-19-13:00:00,3.54000,307.00000,1012.00000,291.35000,78.00000,287.50000
2018-05-19-14:00:00,1.84000,305.00000,1011.80000,291.25000,77.00000,287.21000
2018-05-19-15:00:00,1.58000,322.00000,1011.80000,291.05000,74.00000,286.41000
2018-05-19-16:00:00,0.85000,87.00000,1012.00000,290.95000,79.00000,287.31000
2018-05-19-17:00:00,0.97000,20.00000,1012.10000,291.25000,78.00000,287.41000
2018-05-19-18:00:00,1.64000,133.00000,1012.10000,290.85000,77.00000,286.82000
2018-05-19-19:00:00,2.24000,164.00000,1012.50000,290.65000,81.00000,287.40000
2018-05-19-20:00:00,1.25000,140.00000,1012.30000,290.85000,80.00000,287.40000
2018-05-19-21:00:00,2.18000,113.00000,1012.50000,290.65000,80.00000,287.21000
2018-05-19-22:00:00,2.43000,147.00000,1013.20000,290.15000,83.00000,287.28000
2018-05-19-23:00:00,3.00000,150.00000,1013.60000,290.25000,85.00000,287.74000
2018-05-20-00:00:00,1.73000,126.00000,1014.30000,290.25000,84.00000,287.56000
2018-05-20-01:00:00,2.68000,133.00000,1014.70000,290.35000,77.00000,286.33000
2018-05-20-02:00:00,2.06000,141.00000,1015.00000,290.35000,78.00000,286.53000
2018-05-20-03:00:00,2.45000,129.00000,1015.40000,290.05000,77.00000,286.04000
2018-05-20-04:00:00,1.65000,97.00000,1015.40000,289.85000,80.00000,286.43000
2018-05-20-05:00:00,1.52000,75.00000,1015.00000,289.25000,83.00000,286.40000
2018-05-20-06:00:00,0.80000,106.00000,1014.60000,290.55000,78.00000,286.72000
2018-05-20-07:00:00,0.62000,22.00000,1014.10000,291.65000,64.00000,284.80000
2018-05-20-08:00:00,0.46000,153.00000,1013.80000,291.55000,63.00000,284.47000
2018-05-20-09:00:00,0.82000,1.00000,1013.70000,291.65000,66.00000,285.26000
2018-05-20-10:00:00,1.57000,18.00000,1013.40000,291.25000,70.00000,285.76000
2018-05-20-11:00:00,1.26000,57.00000,1014.00000,291.05000,70.00000,285.57000
2018-05-20-12:00:00,1.45000,32.00000,1014.20000,290.95000,69.00000,285.26000
2018-05-20-13:00:00,1.52000,5.00000,1014.70000,290.65000,74.00000,286.02000
2018-05-20-14:00:00,1.28000,18.00000,1014.50000,290.45000,75.00000,286.03000
2018-05-20-15:00:00,1.04000,37.00000,1014.20000,290.45000,74.00000,285.83000
2018-05-20-16:00:00,1.09000,26.00000,1014.30000,290.15000,78.00000,286.34000
2018-05-20-17:00:00,1.83000,357.00000,1014.20000,289.65000,82.00000,286.61000
2018-05-20-18:00:00,0.90000,30.00000,1013.80000,289.65000,85.00000,287.15000
2018-05-20-19:00:00,0.84000,89.00000,1013.40000,289.75000,84.00000,287.07000
2018-05-20-20:00:00,2.58000,139.00000,1014.10000,289.65000,77.00000,285.65000
2018-05-20-21:00:00,1.86000,115.00000,1013.70000,287.75000,96.00000,287.13000
2018-05-20-22:00:00,1.46000,112.00000,1013.60000,287.65000,96.00000,287.03000
2018-05-20-23:00:00,1.25000,116.00000,1013.60000,288.05000,96.00000,287.43000
2018-05-21-00:00:00,1.77000,120.00000,1013.80000,288.45000,93.00000,287.34000
2018-05-21-01:00:00,2.17000,116.00000,1013.50000,288.75000,92.00000,287.47000
2018-05-21-02:00:00,2.27000,146.00000,1013.40000,290.45000,89.00000,288.64000
2018-05-21-03:00:00,2.99000,135.00000,1013.50000,290.15000,85.00000,287.64000
2018-05-21-04:00:00,2.18000,120.00000,1013.40000,290.85000,84.00000,288.15000
2018-05-21-05:00:00,2.75000,142.00000,1012.50000,291.65000,80.00000,288.18000
2018-05-21-06:00:00,2.74000,137.00000,1012.00000,291.75000,80.00000,288.28000
2018-05-21-07:00:00,3.33000,119.00000,1011.30000,291.55000,74.00000,286.90000
2018-05-21-08:00:00,2.03000,115.00000,1010.80000,291.75000,71.00000,286.46000
2018-05-21-09:00:00,1.50000,137.00000,1010.40000,291.65000,70.00000,286.15000
2018-05-21-10:00:00,1.95000,218.00000,1010.40000,291.25000,75.00000,286.81000
2018-05-21-11:00:00,1.90000,160.00000,1010.70000,290.75000,75.00000,286.32000
2018-05-21-12:00:00,1.46000,358.00000,1010.70000,289.95000,88.00000,287.98000
2018-05-21-13:00:00,0.98000,337.00000,1010.80000,289.75000,89.00000,287.95000
2018-05-21-14:00:00,1.12000,36.00000,1010.50000,289.65000,88.00000,287.68000
2018-05-21-15:00:00,1.58000,13.00000,1010.70000,289.75000,87.00000,287.61000
2018-05-21-16:00:00,3.77000,345.00000,1010.70000,288.95000,92.00000,287.67000
2018-05-21-17:00:00,1.80000,350.00000,1010.00000,288.05000,91.00000,286.61000
2018-05-21-18:00:00,0.73000,53.00000,1009.50000,288.15000,93.00000,287.04000
2018-05-21-19:00:00,0.79000,23.00000,1009.40000,287.75000,94.00000,286.81000
2018-05-21-20:00:00,1.51000,358.00000,1009.30000,287.85000,92.00000,286.58000
2018-05-21-21:00:00,1.29000,313.00000,1009.50000,287.85000,91.00000,286.41000
2018-05-21-22:00:00,1.01000,21.00000,1009.60000,287.85000,93.00000,286.74000
2018-05-21-23:00:00,1.12000,11.00000,1009.90000,288.25000,91.00000,286.81000
2018-05-22-00:00:00,0.34000,50.00000,1010.60000,288.85000,91.00000,287.40000
2018-05-22-01:00:00,0.87000,243.00000,1010.00000,290.65000,68.00000,284.75000
2018-05-22-02:00:00,1.45000,247.00000,1008.90000,294.15000,47.00000,282.55000
2018-05-22-03:00:00,3.35000,314.00000,1008.00000,297.05000,27.00000,277.13000
2018-05-22-04:00:00,12.47000,275.00000,1007.10000,298.55000,11.00000,266.14000
2018-05-22-05:00:00,11.49000,279.00000,1007.20000,299.15000,10.00000,265.37000
2018-05-22-06:00:00,10.89000,299.00000,1006.60000,299.15000,9.00000,264.00000
2018-05-22-07:00:00,9.99000,293.00000,1005.50000,300.15000,9.00000,264.78000
2018-05-22-08:00:00,12.34000,296.00000,1005.40000,299.65000,8.00000,262.88000
2018-05-22-09:00:00,9.09000,315.00000,1005.60000,298.55000,8.00000,262.03000
2018-05-22-10:00:00,10.01000,316.00000,1006.00000,297.65000,8.00000,261.34000
2018-05-22-11:00:00,5.31000,352.00000,1006.60000,295.35000,13.00000,265.75000
2018-05-22-12:00:00,7.13000,353.00000,1007.20000,294.25000,12.00000,263.83000
2018-05-22-13:00:00,3.69000,2.00000,1008.20000,292.35000,16.00000,266.01000
2018-05-22-14:00:00,1.52000,32.00000,1008.70000,291.55000,14.00000,263.62000
2018-05-22-15:00:00,1.44000,167.00000,1008.60000,286.15000,36.00000,271.48000
2018-05-22-16:00:00,0.85000,76.00000,1008.30000,285.85000,40.00000,272.65000
2018-05-22-17:00:00,2.39000,12.00000,1007.30000,287.05000,36.00000,272.29000
2018-05-22-18:00:00,2.30000,273.00000,1007.70000,287.65000,30.00000,270.35000
2018-05-22-19:00:00,1.37000,29.00000,1007.00000,283.75000,52.00000,274.34000
2018-05-22-20:00:00,0.66000,36.00000,1006.80000,282.65000,62.00000,275.76000
2018-05-22-21:00:00,1.27000,68.00000,1006.60000,282.45000,63.00000,275.80000
2018-05-22-22:00:00,0.85000,17.00000,1006.80000,283.85000,65.00000,277.58000
2018-05-22-23:00:00,1.64000,76.00000,1006.40000,287.85000,39.00000,274.12000
2018-05-23-00:00:00,2.11000,71.00000,1005.40000,290.35000,32.00000,273.62000
2018-05-23-01:00:00,2.20000,78.00000,1004.20000,292.95000,22.00000,270.75000
2018-05-23-02:00:00,2.03000,197.00000,1003.30000,294.05000,25.00000,273.45000
2018-05-23-03:00:00,2.31000,147.00000,1002.30000,296.15000,25.00000,275.26000
2018-05-23-04:00:00,2.18000,180.00000,1000.90000,298.35000,23.00000,275.99000
2018-05-23-05:00:00,5.22000,214.00000,999.20000,301.35000,20.00000,276.56000
2018-05-23-06:00:00,6.20000,227.00000,998.10000,303.05000,20.00000,277.99000
2018-05-23-07:00:00,6.87000,203.00000,996.80000,304.65000,19.00000,278.60000
2018-05-23-08:00:00,8.42000,207.00000,995.70000,305.05000,18.00000,278.16000
2018-05-23-09:00:00,7.29000,215.00000,995.10000,305.25000,19.00000,279.10000
2018-05-23-10:00:00,6.80000,213.00000,994.90000,304.45000,20.00000,279.17000
2018-05-23-11:00:00,6.99000,214.00000,995.00000,302.85000,24.00000,280.45000
2018-05-23-12:00:00,5.19000,209.00000,995.60000,302.15000,26.00000,281.01000
2018-05-23-13:00:00,3.70000,223.00000,996.30000,300.45000,30.00000,281.62000
2018-05-23-14:00:00,4.32000,211.00000,996.60000,298.95000,35.00000,282.56000
2018-05-23-15:00:00,0.80000,40.00000,997.10000,294.25000,50.00000,283.56000
2018-05-23-16:00:00,0.55000,116.00000,997.20000,291.85000,62.00000,284.51000
2018-05-23-17:00:00,1.10000,62.00000,997.30000,289.65000,74.00000,285.06000
2018-05-23-18:00:00,1.01000,55.00000,997.70000,289.25000,77.00000,285.26000
2018-05-23-19:00:00,0.93000,17.00000,998.10000,288.25000,83.00000,285.42000
2018-05-23-20:00:00,1.19000,355.00000,998.30000,287.95000,86.00000,285.66000
2018-05-23-21:00:00,0.92000,95.00000,998.70000,286.65000,90.00000,285.06000
2018-05-23-22:00:00,0.67000,328.00000,998.90000,289.35000,82.00000,286.31000
2018-05-23-23:00:00,0.79000,346.00000,999.20000,294.25000,58.00000,285.78000
2018-05-24-00:00:00,0.91000,250.00000,999.30000,296.95000,50.00000,286.07000
2018-05-24-01:00:00,1.84000,212.00000,999.50000,297.55000,46.00000,285.36000
2018-05-24-02:00:00,2.56000,173.00000,999.50000,300.55000,40.00000,285.99000
2018-05-24-03:00:00,2.55000,186.00000,998.90000,302.35000,38.00000,286.84000
2018-05-24-04:00:00,2.76000,195.00000,998.10000,304.75000,26.00000,283.26000
